;Strombedarf_FW;Wärmebedarf_FW
4767;15,0;793,6815678710067
4768;15,0;706,6727814555182
4769;15,0;732,4014900521369
4770;15,0;606,4461508465066
4771;15,0;435,27633358433195
4772;15,0;327,94875545152337
4773;15,0;183,4751545523316
4774;15,0;2,081942031803072
4775;15,0;-103,2471966427978
4776;15,0;-226,77549078145924
4777;15,0;-294,7992393525816
4778;15,0;-334,1434417016083
4779;15,0;-357,0413798744264
4780;15,0;-344,39410315701156
4781;15,0;-48,54356818011482
4782;15,0;340,2376500404018
4783;15,0;477,9470228364057
4784;15,0;543,4614879177217
4785;15,0;627,2157656769268
4786;15,0;846,4282945869825
4787;15,0;885,9207192113756
4788;15,0;976,7340094745625
4789;15,0;892,4189588730884
4790;15,0;821,0500441779644
4791;15,0;785,7197159908602
4792;15,0;693,3615481328408
4793;15,0;725,3513219162102
4794;15,0;601,1978936526745
4795;0,0;419,7009644193632
4796;0,0;304,0269542533658
4797;15,0;124,48659638510897
4798;30,0;-77,1931632512366
4799;30,0;-205,0575055558121
4800;30,0;-349,7250689456063
4801;30,0;-436,44847740281045
4802;30,0;-490,4123013776468
4803;30,0;-523,7248308366683
4804;30,0;-523,7765874872309
4805;30,0;-261,7003257948526
4806;30,0;110,75705277080327
4807;30,0;314,5728452572392
4808;30,0;326,089792628231
4809;30,0;406,08563896517575
4810;30,0;610,8574080746807
4811;30,0;646,148044509776
4812;30,0;734,128453268355
4813;30,0;645,067662753748
4814;30,0;567,8850050511522
4815;30,0;523,689915089547
4816;30,0;438,81893092278983
4817;45,0;479,3646743705588
4818;45,0;413,5470171713698
4819;45,0;227,80585092487962
4820;45,0;135,66177949230052
4821;45,0;-38,01722031885395
4822;45,0;-172,8130755517231
4823;45,0;-238,87816140491523
4824;45,0;-312,67629246807894
4825;45,0;-316,14192298178557
4826;45,0;-308,33119451665084
4827;45,0;-306,5707996691478
4828;45,0;-288,3329567446665
4829;45,0;18,354028973447488
4830;45,0;411,27606550039155
4831;30,0;536,7173919899772
4832;30,0;636,1038138318077
4833;30,0;737,6620286818891
4834;30,0;969,4730164030891
4835;30,0;1017,6697776351477
4836;30,0;1123,7717361628277
4837;15,0;1041,6386143978223
4838;15,0;969,6527283256936
4839;15,0;937,1373482666006
4840;0,0;846,6308126429527
4841;15,0;877,3555216076378
4842;15,0;727,5700334395508
4843;15,0;529,9031402110758
4844;15,0;421,87920724084904
4845;15,0;310,54370581839805
4846;15,0;130,62675778677905
4847;15,0;27,356538978604398
4848;15,0;-100,38064419945695
4849;15,0;-169,39438683624243
4850;15,0;-211,38438280820168
4851;15,0;-232,42167345323526
4852;15,0;-220,646162064841
4853;15,0;86,53048220086481
4854;15,0;475,50569090080495
4855;15,0;583,1177421639348
4856;15,0;661,7164553865554
4857;15,0;732,5993937816131
4858;15,0;984,4430123670404
4859;15,0;880,3695316693502
4860;15,0;950,6836975174131
4861;15,0;819,7797653576362
4862;15,0;721,242820599786
4863;30,0;667,7931137933311
4864;30,0;585,4289415850427
4865;30,0;541,3075686097912
4866;30,0;457,33646808276205
4867;30,0;391,8129883748462
4868;30,0;302,42206586081403
4869;30,0;161,03108477044913
4870;30,0;-0,6767003307553106
4871;30,0;-84,41058313831215
4872;30,0;-190,4088201055259
4873;30,0;-208,56498795279285
4874;30,0;-228,6691236529623
4875;30,0;-236,89433945321917
4876;30,0;-230,33730939018855
4877;30,0;-139,23822722938138
4878;30,0;48,648361087549794
4879;30,0;287,2826588953521
4880;30,0;452,0747792754086
4881;15,0;540,7824809839465
4882;30,0;583,4517266361127
4883;30,0;630,6949901172059
4884;30,0;657,7563077038942
4885;30,0;598,4516181734917
4886;45,0;551,0939543715647
4887;45,0;481,87539065692624
4888;45,0;459,8416009839456
4889;45,0;468,8246224545732
4890;45,0;441,6768056735869
4891;45,0;347,91907634414923
4892;45,0;235,37878636048688
4893;45,0;103,7465524991702
4894;45,0;-30,73301236458646
4895;30,0;-163,74033636109735
4896;30,0;-264,417728949981
4897;30,0;-334,10567018919494
4898;30,0;-384,3273807507803
4899;30,0;-416,9150650718872
4900;30,0;-418,6657677783313
4901;30,0;-248,39328912734666
4902;30,0;-57,083187732381916
4903;30,0;219,24049613772576
4904;30,0;391,49070532346553
4905;15,0;604,0370151791517
4906;15,0;662,8689805208463
4907;15,0;736,2135294832798
4908;15,0;730,5896532043512
4909;15,0;704,3630428440471
4910;15,0;629,2496842595821
4911;15,0;554,8085239090873
4912;15,0;393,90001169456207
4913;0,0;416,4491977226971
4914;0,0;383,4615669237632
4915;0,0;275,35867131001686
4916;0,0;135,9247048931334
4917;0,0;-49,814390729458836
4918;0,0;-190,5163217644469
4919;0,0;-336,26931754337636
4920;0,0;-432,9487598256972
4921;0,0;-502,09687136446826
4922;0,0;-542,3432928117527
4923;0,0;-563,4182252768832
4924;0,0;-554,1132331124081
4925;0,0;-301,9594514786023
4926;0,0;53,76382501836709
4927;0,0;274,6411490531902
4928;0,0;277,01830947015407
4929;0,0;371,67467075279995
4930;0,0;565,582805964266
4931;0,0;609,9269067158266
4932;0,0;688,1395636626274
4933;0,0;587,3400250222472
4934;0,0;511,95659218613406
4935;0,0;458,2862594264355
4936;0,0;365,6644661226178
4937;0,0;350,8681081200795
4938;0,0;284,55969792088587
4939;0,0;194,35124429221864
4940;0,0;102,86741237916458
4941;0,0;-116,05226226693665
4942;0,0;-278,41868905236385
4943;0,0;-366,97025969682176
4944;0,0;-491,23166709933327
4945;0,0;-540,3252241951861
4946;0,0;-534,6557099889038
4947;0,0;-534,6120722460074
4948;0,0;-525,541900947362
4949;0,0;-399,5098662900168
4950;0,0;-98,67135461874595
4951;0,0;89,29199353744178
4952;0,0;-13,23359253052201
4953;0,0;-23,469156088232758
4954;0,0;131,2016589067377
4955;0,0;153,61428728564258
4956;0,0;216,13380123032414
4957;0,0;86,9104724741002
4958;0,0;34,756008070465946
4959;0,0;34,07910869331728
4960;0,0;4,026399263409733
4961;0,0;28,467397056593068
4962;0,0;72,23492172861128
4963;0,0;78,98877723170347
4964;0,0;12,618421419749193
4965;0,0;-216,35937171641436
4966;0,0;-352,97017222321136
4967;0,0;-418,2420106333217
4968;0,0;-507,1659815837372
4969;0,0;-542,8170683288989
4970;0,0;-556,9020754819442
4971;0,0;-565,8322573329639
4972;0,0;-556,0051776569101
4973;0,0;-283,5433850588158
4974;0,0;80,34601273067324
4975;0,0;306,6689168887525
4976;0,0;336,4593500768429
4977;0,0;427,65709715940176
4978;0,0;646,5496521180205
4979;0,0;693,4407001784913
4980;0,0;779,0605609450469
4981;0,0;687,0805572672391
4982;0,0;612,6005575242882
4983;0,0;571,2740249547276
4984;0,0;487,69652965043593
4985;0,0;510,3966699748193
4986;0,0;469,9455664392748
4987;0,0;254,48003734281318
4988;0,0;163,90799847020702
4989;0,0;-3,7874177247349987
4990;0,0;-143,14813286301762
4991;0,0;-211,56347018171925
4992;0,0;-296,41706567030013
4993;0,0;-321,7890353565375
4994;0,0;-329,21685163240363
4995;0,0;-336,063982022867
4996;0,0;-327,49730414281646
4997;0,0;-182,70460975438047
4998;0,0;148,6939681271836
4999;0,0;299,38570530539863
5000;0,0;290,6101730487837
5001;0,0;344,074396936761
5002;0,0;526,6789787965777
5003;0,0;562,0474852290537
5004;0,0;615,0453544528367
5005;0,0;459,6737270064022
5006;0,0;373,2157483219858
5007;0,0;351,9642654415485
5008;0,0;311,596794867631
5009;0,0;333,8871440379982
5010;0,0;302,1005433569143
5011;0,0;281,440745825547
5012;0,0;206,59901777043996
5013;0,0;57,66562128952884
5014;0,0;-79,54309312323574
5015;0,0;-142,46039295590884
5016;0,0;-234,40240200843363
5017;0,0;-267,781973405108
5018;0,0;-278,685790472594
5019;0,0;-281,8986142816549
5020;0,0;-266,6012866612397
5021;0,0;0,28812798465980194
5022;0,0;357,60043194506636
5023;0,0;504,3577979613526
5024;0,0;577,4384168302547
5025;0,0;660,4511203122411
5026;0,0;879,3428158598075
5027;0,0;920,1731712645849
5028;0,0;1011,9561222459444
5029;0,0;918,6628549919702
5030;15,0;845,0316266051823
5031;15,0;806,1728397955675
5032;15,0;709,9116768001838
5033;30,0;685,2411302718706
5034;30,0;556,4240905339769
5035;30,0;453,878299747062
5036;30,0;347,4102692039821
5037;30,0;185,55611543964187
5038;30,0;-15,586518529316306
5039;30,0;-140,72993949613576
5040;30,0;-301,0139770633962
5041;30,0;-381,86386884369483
5042;30,0;-459,9496003217115
5043;30,0;-510,56070045530765
5044;30,0;-524,9702045393968
5045;30,0;-328,8041922310668
5046;30,0;-153,17803120361197
5047;30,0;141,80008141853392
5048;30,0;293,96768362927963
5049;30,0;413,44542563479945
5050;30,0;453,32159323247356
5051;30,0;485,49417302632827
5052;15,0;500,7960866744521
5053;15,0;479,5947679861269
5054;15,0;411,7805467304446
5055;15,0;319,96406147947556
5056;15,0;247,59617726754652
5057;15,0;258,18608779834483
5058;15,0;278,034074880127
5059;0,0;78,99442052915859
5060;0,0;-27,856526474194094
5061;0,0;-220,84642938323452
5062;0,0;-325,2920843693614
5063;0,0;-428,3746871762533
5064;0,0;-466,51860215037965
5065;0,0;-443,4507565842306
5066;0,0;-421,0692571236118
5067;0,0;-412,0069296257907
5068;0,0;-395,4355550947131
5069;0,0;-166,28034524478616
5070;0,0;-3,0664189598902647
5071;0,0;292,27319479083764
5072;0,0;513,7889238214123
5073;0,0;706,6683324102266
5074;0,0;795,9450764681301
5075;0,0;706,1253688649034
5076;0,0;666,256118305742
5077;0,0;545,7790960989493
5078;0,0;443,24655801483505
5079;0,0;385,25944778636426
5080;0,0;282,9807691107842
5081;0,0;266,24534949387805
5082;0,0;287,4126369950748
5083;0,0;272,22061530384747
5084;0,0;150,86753983558108
5085;0,0;13,683873270737866
5086;0,0;-99,01842912311469
5087;0,0;-221,28357716106274
5088;0,0;-305,52255946702525
5089;0,0;-368,8455304365599
5090;0,0;-414,21039218644387
5091;0,0;-446,9223191736555
5092;0,0;-441,09785470700126
5093;0,0;-106,28623809506368
5094;0,0;249,7395268924604
5095;0,0;444,143023609645
5096;0,0;522,7120189419925
5097;0,0;571,1022429894314
5098;0,0;807,2992538766212
5099;0,0;704,4327871746292
5100;0,0;736,2901185137468
5101;0,0;609,8934981934235
5102;0,0;481,0487089462239
5103;0,0;448,3608645175851
5104;0,0;373,30698912910015
5105;0,0;350,4013444059963
5106;0,0;305,3828507608401
5107;0,0;233,994641420383
5108;0,0;143,30148545382934
5109;0,0;-46,88235353945515
5110;0,0;-207,46011822368925
5111;0,0;-292,04923178778506
5112;0,0;-384,0049894580582
5113;0,0;-409,7001114525846
5114;0,0;-415,6786136622876
5115;0,0;-418,48904753904657
5116;0,0;-403,5274732105991
5117;0,0;-291,52062795075335
5118;0,0;16,07203542193077
5119;0,0;208,91295934851104
5120;0,0;203,25648673578047
5121;0,0;303,5651387155288
5122;0,0;486,9340588996646
5123;0,0;515,4505092849139
5124;0,0;610,8879426716378
5125;0,0;498,53223881905944
5126;0,0;381,1569082903781
5127;0,0;337,48309678918673
5128;0,0;251,58032901601686
5129;0,0;241,36994656365246
5130;0,0;257,55834272760694
5131;0,0;243,92624862641622
5132;0,0;160,97213602796094
5133;0,0;-24,740101225033175
5134;0,0;-182,04998652198844
5135;0,0;-267,92007441303264
5136;0,0;-383,8774590296857
5137;0,0;-457,32449887720605
5138;0,0;-502,44984738963615
5139;0,0;-531,3373207252567
5140;0,0;-533,902817266197
5141;0,0;-277,3689498829401
5142;0,0;76,66469246369812
5143;0,0;302,9234682801764
5144;0,0;318,6558016079533
5145;0,0;400,89425006745455
5146;0,0;613,1029485281899
5147;0,0;647,4366683185648
5148;0,0;736,0188819836864
5149;0,0;639,7971023492972
5150;0,0;561,9538877040882
5151;0,0;514,9769501457552
5152;0,0;415,2786805750148
5153;0,0;413,3048548818377
5154;0,0;385,0228795039402
5155;0,0;193,34605093974957
5156;0,0;94,56177252548717
5157;0,0;-125,62808187542514
5158;0,0;-297,08250758733294
5159;0,0;-397,40554374132967
5160;0,0;-500,8897519442096
5161;0,0;-536,0605376509885
5162;0,0;-551,051154085279
5163;0,0;-561,0550401962884
5164;0,0;-556,2655143105944
5165;0,0;-372,8895964645302
5166;0,0;-29,168737425913974
5167;0,0;194,64783591136177
5168;0,0;197,01607792651163
5169;0,0;269,1683598986343
5170;0,0;467,01149815903835
5171;0,0;502,42395591498706
5172;0,0;594,1715203985699
5173;0,0;456,5936892299243
5174;0,0;354,1165359267932
5175;0,0;332,4969661638665
5176;0,0;259,01805838295445
5177;0,0;234,2519294287663
5178;0,0;197,34891089799032
5179;0,0;146,98090947693805
5180;0,0;61,57705218531509
5181;0,0;-154,96916394186633
5182;0,0;-310,68809549533796
5183;0,0;-389,81570458984856
5184;0,0;-489,13987678130786
5185;0,0;-521,1293204133749
5186;0,0;-532,8334558436463
5187;0,0;-539,0249722289473
5188;0,0;-525,1454090301936
5189;0,0;-238,1004183879459
5190;0,0;115,5844864098803
5191;0,0;340,99260547916
5192;0,0;379,1882557099817
5193;0,0;472,1967431595048
5194;0,0;695,4970966284159
5195;0,0;744,9224305590842
5196;0,0;843,637702715728
5197;0,0;749,1812874075658
5198;0,0;672,6649074742845
5199;0,0;629,6333820615139
5200;15,0;527,4208762787257
5201;15,0;506,27719449209513
5202;15,0;433,7393710598707
5203;15,0;285,4745657000193
5204;15,0;185,8270718480576
5205;15,0;-2,861430802702051
5206;15,0;-176,89843783393007
5207;15,0;-275,0339822391638
5208;15,0;-401,8658066816779
5209;15,0;-440,7109317817861
5210;15,0;-483,5705173833006
5211;15,0;-512,2437606822758
5212;15,0;-516,3854868603919
5213;15,0;-304,2230461278453
5214;15,0;-128,70875668961142
5215;15,0;182,16861715635528
5216;15,0;363,2466818453998
5217;15,0;502,9747005261736
5218;15,0;568,3023892661845
5219;15,0;620,3148881202236
5220;15,0;656,7767722243346
5221;15,0;648,5814841944011
5222;15,0;593,5828346065174
5223;15,0;507,16825015820274
5224;15,0;443,9289649443894
5225;15,0;459,0224853090261
5226;0,0;454,65070122340205
5227;0,0;209,72760823426975
5228;0,0;88,66923138134436
5229;0,0;-81,47810582371008
5230;0,0;-217,2553685402189
5231;0,0;-351,50252046113354
5232;0,0;-433,7332081177491
5233;0,0;-471,9679566130563
5234;0,0;-499,6393812978322
5235;0,0;-518,5305797302511
5236;0,0;-517,9394843968079
5237;0,0;-423,08381022095506
5238;0,0;-199,86599224158851
5239;0,0;70,49266134254066
5240;0,0;202,90938214175725
5241;0,0;371,0192176836954
5242;0,0;458,1577341200035
5243;0,0;496,2222641793729
5244;0,0;509,99563981262975
5245;0,0;359,58805517603685
5246;0,0;222,9240430843454
5247;0,0;258,9493028063916
5248;0,0;209,8327629180135
5249;0,0;289,09505957625134
5250;0,0;323,6677307862081
5251;0,0;161,0237127982731
5252;0,0;41,99764294894497
5253;0,0;-115,1450850467282
5254;0,0;-211,9473480172418
5255;0,0;-313,9828904922863
5256;0,0;-364,98979590720717
5257;0,0;-384,3520611163266
5258;0,0;-385,99845019975595
5259;0,0;-386,14454004917303
5260;0,0;-371,6694510689751
5261;0,0;-260,18698763624303
5262;0,0;35,27896841197341
5263;0,0;234,67304596598774
5264;0,0;214,11695086937505
5265;0,0;249,8740582446835
5266;0,0;528,0062692172617
5267;0,0;607,9189719096329
5268;0,0;611,4794325486039
5269;0,0;572,5877869948586
5270;0,0;426,3122552786116
5271;0,0;449,34849238689065
5272;0,0;427,1396418930766
5273;0,0;394,22612717508747
5274;0,0;331,26857652209065
5275;0,0;304,19096145373254
5276;0,0;216,06109015284204
5277;0,0;51,880684842776546
5278;0,0;-109,26214592045126
5279;0,0;-198,77389086883412
5280;0,0;-315,2630177931318
5281;0,0;-387,1797538128459
5282;0,0;-430,39558391089133
5283;0,0;-454,9615508624101
5284;0,0;-453,5435947958344
5285;0,0;-263,17173462574925
5286;0,0;92,84229292501314
5287;0,0;321,0453356497621
5288;0,0;330,87372339576973
5289;0,0;403,9228047349194
5290;0,0;611,1196275687546
5291;0,0;652,0631128358883
5292;0,0;733,2839171189502
5293;0,0;624,7974987967738
5294;0,0;540,4424366888815
5295;0,0;505,6295679562838
5296;0,0;421,58130555822333
5297;0,0;402,7659507727552
5298;0,0;346,9859425162761
5299;0,0;248,51968922195516
5300;0,0;161,42170958723653
5301;0,0;-16,848707804670955
5302;0,0;-174,2295255759728
5303;0,0;-255,791731110781
5304;0,0;-352,1864113173433
5305;0,0;-388,7195345252487
5306;0,0;-403,6813108599592
5307;0,0;-413,48302713692794
5308;0,0;-406,4345598504565
5309;0,0;-187,20857029727688
5310;0,0;125,44500060302772
5311;0,0;331,1156867786486
5312;0,0;342,52273780301306
5313;0,0;458,56200597467716
5314;0,0;750,6869116935821
5315;0,0;775,2496149345905
5316;0,0;814,8859471841499
5317;0,0;668,2017252373855
5318;0,0;630,602577043646
5319;0,0;618,3406654290187
5320;0,0;539,6827415151772
5321;0,0;571,8584559322577
5322;0,0;457,99862647291064
5323;0,0;323,67739678495184
5324;0,0;237,71556247540488
5325;0,0;108,52775488591303
5326;0,0;-33,65222997998224
5327;0,0;-104,87004238786295
5328;0,0;-194,7000103726126
5329;0,0;-227,20300434353393
5330;0,0;-237,35754532748135
5331;0,0;-244,7337432432042
5332;0,0;-237,96780672588233
5333;0,0;40,7083364737405
5334;0,0;395,0219863172264
5335;0,0;568,1457817525867
5336;0,0;536,4410582673762
5337;0,0;550,3751327557081
5338;0,0;637,6491836481405
5339;0,0;585,8016377775627
5340;0,0;722,0837338625714
5341;0,0;383,60395006001784
5342;0,0;239,68806779370513
5343;0,0;218,80215386278329
5344;0,0;209,45278942310915
5345;0,0;252,9076081531902
5346;0,0;268,7328527948253
5347;0,0;281,844849003073
5348;0,0;212,40695879977332
5349;0,0;73,5258656259587
5350;0,0;-70,34037005199295
5351;0,0;-140,38165128906462
5352;0,0;-228,16663235695992
5353;0,0;-285,1603643897154
5354;0,0;-318,02568913347244
5355;0,0;-337,55206093148445
5356;0,0;-327,7891718623667
5357;0,0;-62,48864916769939
5358;0,0;292,18521730780185
5359;0,0;482,5480466568531
5360;0,0;542,9898698548914
5361;0,0;634,7365518591115
5362;0,0;861,5977979834192
5363;0,0;909,0853597316551
5364;0,0;1005,3913335879881
5365;0,0;907,6412216777038
5366;0,0;826,3020369174469
5367;0,0;782,6442626869301
5368;0,0;687,9353591123537
5369;0,0;653,3973995350668
5370;0,0;566,0329518131399
5371;0,0;420,583445293913
5372;0,0;322,095153238083
5373;0,0;173,07429001104717
5374;0,0;0,17451944470401326
5375;0,0;-93,32592162119997
5376;0,0;-211,93823058438423
5377;0,0;-239,81956287974128
5378;0,0;-278,25447752569164
5379;0,0;-301,16647982162954
5380;0,0;-297,50663424622303
5381;0,0;-208,02753187143873
5382;0,0;-42,368436657683894
5383;0,0;215,0208209828663
5384;0,0;341,3789463147204
5385;0,0;442,82544636173867
5386;0,0;436,9917135362792
5387;0,0;468,1948876854815
5388;15,0;538,0444205621534
5389;15,0;502,7159043290301
5390;15,0;501,5475899889023
5391;15,0;456,1063922222858
5392;15,0;468,2942126983335
5393;15,0;511,62634541018286
5394;15,0;506,62274149286173
5395;15,0;304,2332105262716
5396;15,0;198,02991157841072
5397;15,0;80,1402138519371
5398;15,0;-26,78559843061941
5399;15,0;-129,22510780122315
5400;15,0;-186,16851253699767
5401;15,0;-206,8222179768917
5402;15,0;-219,9665751939289
5403;15,0;-229,18991908764622
5404;15,0;-219,53420274517276
5405;15,0;-87,35475313512862
5406;15,0;-28,770015332763172
5407;15,0;227,17191648756045
5408;0,0;436,56037517399716
5409;0,0;667,7403150635517
5410;15,0;658,7703337460628
5411;15,0;696,4031720881061
5412;15,0;635,8855816580143
5413;15,0;564,3225506230737
5414;15,0;321,310546021382
5415;15,0;423,7363950057805
5416;15,0;340,34767041867343
5417;30,0;312,3196402908806
5418;30,0;329,9142264901535
5419;30,0;341,89211912441283
5420;30,0;227,1375693407563
5421;30,0;100,89513980122106
5422;15,0;-16,861023730737628
5423;15,0;-132,53869969086577
5424;15,0;-213,6029325610359
5425;15,0;-264,8710249735863
5426;15,0;-305,07077255830325
5427;15,0;-331,8137298954135
5428;15,0;-329,70739387896026
5429;15,0;-176,98767671690507
5430;15,0;-45,87040704728242
5431;15,0;200,7670753395632
5432;15,0;379,75321461658774
5433;15,0;569,8844746301168
5434;15,0;639,6361944195098
5435;15,0;699,2007606387998
5436;15,0;688,486861890589
5437;15,0;694,8729543975218
5438;15,0;670,2276480325038
5439;15,0;578,2001784557099
5440;15,0;476,6441776658703
5441;0,0;469,42585149972217
5442;0,0;434,559188074928
5443;0,0;353,02693833851015
5444;0,0;200,78465290669192
5445;0,0;82,21040981094099
5446;0,0;-43,88121925453328
5447;0,0;-168,00154048888965
5448;0,0;-254,61900466181098
5449;0,0;-299,21497180053734
5450;0,0;-322,2297672787213
5451;0,0;-332,2961628916144
5452;0,0;-318,3877950077876
5453;0,0;-137,61914586483758
5454;0,0;207,10279798244608
5455;0,0;366,3439403039546
5456;0,0;531,5438117015066
5457;0,0;620,3511382317863
5458;0,0;910,0834456303185
5459;0,0;935,5953538839564
5460;0,0;932,9257461435304
5461;0,0;748,7463632496926
5462;0,0;588,2972353768364
5463;0,0;515,2604778040487
5464;0,0;413,62150265818616
5465;0,0;399,58658472776267
5466;0,0;357,4963626056534
5467;0,0;344,19635064645246
5468;0,0;254,29674817158474
5469;0,0;103,49036844583597
5470;0,0;-50,271354338166745
5471;0,0;-122,76342825662066
5472;0,0;-227,47448750225806
5473;0,0;-279,7211102277402
5474;0,0;-308,6829311357116
5475;0,0;-325,9619429490543
5476;0,0;-319,01571828451785
5477;0,0;-68,82158079560486
5478;0,0;278,0167761918714
5479;0,0;486,69187234937726
5480;0,0;566,755842258797
5481;0,0;662,735374305379
5482;0,0;888,595993250225
5483;15,0;934,3386104162671
5484;15,0;1035,787540188235
5485;15,0;941,9517973712487
5486;15,0;864,6293699274268
5487;15,0;813,7137415954339
5488;15,0;709,4466711331584
5489;15,0;660,8356673113313
5490;15,0;540,5604203643579
5491;15,0;417,9878737554712
5492;15,0;322,0058077583059
5493;15,0;195,79468894244383
5494;15,0;36,65841702301074
5495;15,0;-47,407107986928196
5496;15,0;-150,30132464219034
5497;15,0;-196,90678698282323
5498;15,0;-222,03489536758576
5499;15,0;-238,96977774415907
5500;15,0;-233,57580342866933
5501;15,0;-4,185436244052609
5502;15,0;350,55252546614344
5503;0,0;539,416174171962
5504;0,0;635,8352820163783
5505;0,0;740,5470674546871
5506;0,0;972,7089705785113
5507;15,0;1021,3341187748046
5508;15,0;1120,5365703427415
5509;15,0;1021,4734119719515
5510;15,0;930,9298958124075
5511;15,0;883,5421096094269
5512;30,0;779,8748657496685
5513;30,0;722,7185152020575
5514;30,0;500,067941514022
5515;30,0;480,690957086694
5516;30,0;386,73626542740294
5517;30,0;274,0730878352421
5518;30,0;109,76354755528111
5519;30,0;31,73487108040736
5520;30,0;-60,43232429718241
5521;15,0;-104,95628056238135
5522;15,0;-126,03212210353269
5523;15,0;-136,07299553817273
5524;0,0;-124,24938746640665
5525;0,0;28,95810352658732
5526;0,0;445,8146311517842
5527;0,0;570,0419024509482
5528;0,0;638,1308782558323
5529;0,0;761,8434629996656
5530;0,0;844,6553620844803
5531;0,0;854,6214197866709
5532;0,0;967,941664607559
5533;0,0;858,6254261347184
5534;0,0;866,9609502304712
5535;0,0;844,4143039106025
5536;0,0;732,4809356701741
5537;15,0;763,9912397707883
5538;15,0;549,4958332630637
5539;15,0;521,6231181959192
5540;15,0;414,40993464628156
5541;15,0;279,9990323212056
5542;15,0;98,73152609940097
5543;15,0;-6,070320789335122
5544;15,0;-144,27546243561724
5545;15,0;-195,36562555105758
5546;15,0;-252,26257912088326
5547;15,0;-286,1830641329455
5548;15,0;-286,9005996746264
5549;15,0;-121,00239145886137
5550;15,0;64,19092666667018
5551;15,0;358,4975365327927
5552;0,0;582,0217995206336
5553;0,0;721,9252139832928
5554;0,0;792,5994722596257
5555;0,0;847,7038510692604
5556;0,0;888,6779743220098
5557;0,0;877,7646267028629
5558;0,0;816,0042281163276
5559;0,0;719,9256664362673
5560;30,0;646,5738971069061
5561;45,0;594,2159875759402
5562;45,0;441,72332631936536
5563;45,0;372,39047905247133
5564;45,0;240,027072253917
5565;45,0;92,83918557837522
5566;45,0;-48,515762077782874
5567;45,0;-187,14224017627228
5568;45,0;-280,53025819868003
5569;45,0;-329,8191510194627
5570;45,0;-365,20866464373967
5571;45,0;-393,7658260857667
5572;45,0;-400,692573683895
5573;45,0;-351,92687174710915
5574;45,0;-93,14590136064136
5575;45,0;260,5894555709464
5576;45,0;451,43109189156235
5577;45,0;662,7205287535553
5578;45,0;733,1370142153099
5579;45,0;814,8811479061872
5580;45,0;806,8366582688392
5581;45,0;799,8200260087231
5582;30,0;723,1674626537931
5583;30,0;642,1673365091033
5584;30,0;476,4817068642776
5585;15,0;438,11723339564475
5586;15,0;312,37328803923117
5587;15,0;301,5240887079799
5588;15,0;158,38197597044766
5589;15,0;-15,53385247702564
5590;15,0;-147,9542575623113
5591;15,0;-277,4048802499131
5592;15,0;-360,49590045795065
5593;15,0;-419,3018960854463
5594;15,0;-455,4508593366083
5595;15,0;-480,75001278539736
5596;15,0;-478,7504855969354
5597;15,0;-345,00164274088485
5598;15,0;87,63348242666366
5599;15,0;335,09972758813706
5600;15,0;403,9985550087775
5601;15,0;483,30931375628205
5602;15,0;690,3312098420864
5603;15,0;684,9897967297848
5604;30,0;752,7787740895183
5605;30,0;599,894262711311
5606;30,0;513,3725938002273
5607;30,0;436,96842606182383
5608;30,0;336,73316747855364
5609;30,0;275,46408175730573
5610;30,0;201,5115565187286
5611;30,0;208,6964613670875
5612;30,0;129,4048283440341
5613;30,0;-66,31569875332436
5614;30,0;-208,54508215709916
5615;30,0;-270,50943026161553
5616;30,0;-353,6247518106784
5617;30,0;-388,92696955190405
5618;30,0;-387,4229417428686
5619;30,0;-362,1940258690495
5620;30,0;-330,64391116539457
5621;30,0;-204,0286431169203
5622;30,0;82,57514506452492
5623;30,0;214,4112413856085
5624;30,0;163,0483957374555
5625;30,0;180,1163072295381
5626;30,0;344,0883700548038
5627;30,0;364,95576590998854
5628;30,0;440,62730562003816
5629;30,0;308,253223713308
5630;30,0;233,14533288888055
5631;30,0;229,5752482409413
5632;30,0;203,6626099588682
5633;15,0;223,16629870033822
5634;15,0;229,54177661230898
5635;15,0;251,54786708355755
5636;15,0;181,00908534708137
5637;15,0;-21,353806778668897
5638;15,0;-150,47233951110655
5639;15,0;-154,77046563187824
5640;15,0;-231,14328587725925
5641;15,0;-268,0540276510666
5642;15,0;-282,27308817233893
5643;15,0;-289,7081455084258
5644;15,0;-282,67694650823745
5645;15,0;-167,77964509477874
5646;15,0;229,1191499833547
5647;15,0;282,20574629281504
5648;15,0;302,4383404078144
5649;15,0;438,82286398490305
5650;15,0;582,1895238695708
5651;15,0;455,59261760176406
5652;15,0;430,9750379333021
5653;15,0;400,8708623295493
5654;15,0;514,5728069794773
5655;15,0;586,0455972655665
5656;15,0;562,9737682943908
5657;15,0;502,63253281167414
5658;15,0;349,010942271118
5659;15,0;341,22339720365756
5660;15,0;253,0527003341109
5661;15,0;97,15749116535285
5662;15,0;-47,8386026050543
5663;15,0;-123,40143041728966
5664;15,0;-221,55159152693102
5665;15,0;-267,82243185076334
5666;15,0;-291,4054573892703
5667;15,0;-307,7476468006119
5668;15,0;-309,427929868437
5669;15,0;-197,44169481072242
5670;15,0;234,99315581401763
5671;15,0;485,90595961985815
5672;15,0;570,0611579242021
5673;15,0;672,4615776833898
5674;15,0;896,1256680895962
5675;15,0;938,0454698378014
5676;15,0;1031,6080694978366
5677;15,0;923,978219521749
5678;15,0;827,9316137234161
