;Strom_Wohnen_HZG [kWh];Strom_Wohnen_WW [kWh];Strom_Schule_HZG [kWh];Strom_Schule_WW [kWh];W1_Temp [°C];W2_Temp [°C];W3_Temp [°C];W4_Temp [°C];G1_Temp [°C];G2_Temp [°C];G3_Temp [°C];G4_Temp [°C];S1_Temp [°C];S2_Temp [°C]
4215;120;60;0;0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;25,574741915234895;26,0
4216;120;20;0;0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;25,613982910701424;26,0
4217;120;0;0;0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;25,647736963755406;26,0
4218;120;0;0;0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;25,666009371853146;26,0
4219;120;0;0;0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;25,677849145750397;26,0
4220;120;0;0;0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;25,670669793954;26,0
4221;120;0;0;0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;26,0;25,66031645224843;26,0
4222;90;0;0;0;25,999226442191826;25,999338525852785;26,0;26,0;25,9955707836947;25,991392601838715;26,0;26,0;25,64485357749865;26,0
4223;60;0;0;0;25,98789973916593;25,988163449032353;25,99086616476508;25,989940465275343;25,9830563497858;25,973244277505984;26,0;26,0;25,62532155095325;25,993465012259364
4224;0;0;0;0;25,96783332548019;25,968282699727816;25,973483621222954;25,971418409958886;25,96401721490286;25,9473094679314;25,994567512916667;25,996069757189755;25,602549976652288;25,98098436698924
4225;0;0;0;0;25,94213402453867;25,9427978971135;25,950883828823613;25,947499981078863;25,94353697816291;25,918858844372732;25,986663807020808;25,988304833354217;25,577714169180414;25,96627194325462
4226;0;0;0;0;25,912548338541782;25,91344713097305;25,92469284650452;25,91986321333469;25,922324238504515;25,888904052195905;25,977260646460056;25,978043447816827;25,551495926554995;25,950046191948033
4227;0;0;0;0;25,881282855057393;25,88242548396125;25,89695207181831;25,890620581697455;25,90103601996644;25,85852166648934;25,967381272966488;25,96681627569085;25,524722673460083;25,93318548876676
4228;0;0;0;0;25,85017168923512;25,851649124924272;25,86943382416691;25,861621185772595;25,880756785627973;25,829057372379737;25,95838893385411;25,956576550788142;25,498339484307014;25,916633542286224
4229;0;0;0;0;25,82212044893456;25,824155314801665;25,844978609657776;25,835813239249415;25,86374197431693;25,80309773145153;25,95290950774015;25,950783539941558;25,473929014152887;25,901961045730882
4230;0;0;0;0;25,799018276895882;25,80192294446296;25,825488271234427;25,8151456966533;25,853867104171616;25,784591718580923;25,954952049025955;25,953834412475384;25,452267757278292;25,892428780600273
4231;0;40;0;0;25,800264061226493;25,802451906862988;25,828112631291383;25,8167287890257;25,827822384491444;25,732135163830556;25,928487519745197;25,937378617191115;25,432410345383495;25,88456694582731
4232;0;80;0;0;25,803880241688326;25,805881759905585;25,83326183172791;25,82107021922562;25,80485968196509;25,68376803311191;25,9059436466269;25,926512818702765;25,390240376473635;25,85605288652747
4233;0;120;0;0;25,81479414835718;25,81865987741061;25,846382711085067;25,83424909757288;25,790246136391442;25,64565405476764;25,8941515190051;25,93317314035658;25,356655787783065;25,837153225240364
4234;0;160;0;0;25,8485927718948;25,863421715215704;25,885454843345475;25,87717681149148;25,79104918967794;25,62927671285439;25,90754558221819;25,99540645644752;25,355444316836472;25,844715297287067
4235;0;160;0;0;25,877899196379218;25,900595319007085;25,9186281806473;25,913084209862177;25,790748344919656;25,615656730171338;25,92046113239811;26,0;25,351293228236745;25,850133966967654
4236;0;160;0;0;25,917920191915623;25,95225607422559;25,963675687096316;25,962493137225998;25,799217247685753;25,61528568725102;25,94740919239422;26,0;25,362993404537523;25,8698833424766
4237;0;160;0;0;25,957542751578167;26,0;26,0;26,0;25,808536919458174;25,619008513472917;25,9767814501645;26,0;25,376564755816492;25,8915900268377
4238;0;140;0;0;26,0;26,0;26,0;26,0;25,8209844238519;25,628553079327528;26,0;26,0;25,39546887748132;25,91823762185876
4239;0;80;0;0;26,0;26,0;26,0;26,0;25,83836455453072;25,645962590279368;26,0;26,0;25,422935416744586;25,95268403231917
4240;0;0;0;0;26,0;26,0;26,0;26,0;25,842188638812623;25,6477617131186;26,0;26,0;25,423471826354955;25,963365932894387
4241;0;0;0;0;26,0;26,0;26,0;26,0;25,85445798509204;25,657803395332046;26,0;26,0;25,43175900087315;25,98333843281122
4242;0;0;0;0;26,0;26,0;26,0;26,0;25,856807054322264;25,655638177282363;26,0;26,0;25,427568524280083;25,993870104853887
4243;0;0;0;0;26,0;26,0;26,0;26,0;25,858954643061626;25,65082185237844;26,0;26,0;25,419102490171586;26,0
4244;0;0;0;0;26,0;26,0;26,0;26,0;25,86037850162115;25,641928492936426;26,0;26,0;25,407493774588996;26,0
4245;0;0;0;0;25,998216733813916;25,998367325444807;26,0;25,99948601442302;25,867150086061702;25,64420579521917;26,0;26,0;25,39286541704614;26,0
4246;0;0;0;0;25,9837930657622;25,984131868628445;25,9882951925473;25,98663391098455;25,86067449127031;25,63183178239763;26,0;26,0;25,373308144930068;25,995026946666435
4247;0;0;0;0;25,959277361641085;25,959839857302935;25,967008519864887;25,96397658581593;25,845935642031154;25,609867383886392;25,997243389583332;25,99703512555916;25,349791600391015;25,983376486599905
4248;0;0;0;0;25,92635158202013;25,9271742630953;25,937837770510633;25,933207113450134;25,8266025438312;25,58193577485458;25,988602667209097;25,986463591146578;25,323114648556572;25,96710294058103
4249;0;0;0;0;25,88585546061672;25,886977558872488;25,901662454772303;25,8951893755555;25,805439347961627;25,550691789865244;25,976747346355804;25,97082929014957;25,293659958373322;25,947833387135958
4250;0;0;0;0;25,83978360622702;25,84123422029458;25,860331946327534;25,8518352903777;25,78313400805002;25,517187995971074;25,96268165815939;25,951577309867687;25,26218633567252;25,92637067748235
4251;0;0;0;0;25,7907111161176;25,792506120252703;25,816231574889365;25,80561188379431;25,760510168155726;25,482728911892295;25,947648407325463;25,9305319511995;25,229667315232813;25,90374666500182
4252;0;0;0;0;25,742876305775667;25,74540309259299;25,773506865366482;25,760922575330373;25,739428021749745;25,449868641255723;25,934334217809177;25,91241678319555;25,19854291471187;25,882340521252008
4253;0;0;0;0;25,711506817284068;25,719325915756627;25,74856572673604;25,73602478376323;25,729191976058843;25,429854642155103;25,93612199348946;25,925929825100862;25,1834483890609;25,875451828247677
4254;0;40;0;0;25,69227939472841;25,70692485613487;25,735814323074987;25,724179777351896;25,72685974328189;25,41944487055898;25,948128245407904;25,95654737875135;25,176365687625477;25,877406350350984
4255;0;100;0;0;25,7044389425363;25,724986924571105;25,7518616336335;25,741814383340593;25,702066649478386;25,370072900189648;25,925697786222425;25,96677676696873;25,174884870906823;25,879999883639766
4256;0;160;0;0;25,724982865382838;25,75410845634742;25,776966604369164;25,769729918580836;25,683273118316478;25,33235069508556;25,914644291459435;25,996832118985445;25,161087474485207;25,867580076402366
4257;0;160;0;0;25,75536746526172;25,795141093201824;25,812381245799777;25,80892953372499;25,676389874992875;25,311779813891352;25,920253359211696;26,0;25,1607059960801;25,86952178597745
4258;0;160;0;0;25,792489786528904;25,84403103255315;25,854694287180617;25,855598917187532;25,678155721231064;25,3042348566307;25,938092181317096;26,0;25,169914057629327;25,881718371438332
4259;0;160;0;20;25,833266294564993;25,897372119389257;25,900718613740892;25,906411434661585;25,683695902024915;25,30451248023969;25,9628660577286;26,0;25,18640026470462;25,90072065325727
4260;0;160;0;20;25,876254717801302;25,953016559323334;25,94879116855764;25,95940227456323;25,692225528236396;25,311063476567448;25,992834802616706;26,0;25,20760760513972;25,924242563787242
4261;0;160;0;20;25,92045992789545;26,0;25,99799685978879;26,0;25,702245257802456;25,321281007226546;26,0;26,0;25,231897318428153;25,95068630416558
4262;0;120;0;20;25,96392483141555;26,0;26,0;26,0;25,712489599484517;25,332944804782667;26,0;26,0;25,256018981240576;25,977127855823785
4263;30;60;0;20;26,0;26,0;26,0;26,0;25,721589522642688;25,343190562361126;26,0;26,0;25,274018492529454;25,99947225800107
4264;60;20;0;20;26,0;26,0;26,0;26,0;25,735350426959968;25,356538090115567;26,0;26,0;25,28501401285706;26,0
4265;90;0;0;20;26,0;26,0;26,0;26,0;25,750770700492108;25,369365663207574;26,0;26,0;25,29203944493584;26,0
4266;90;0;0;20;26,0;26,0;26,0;26,0;25,76084702067634;25,373517107783382;26,0;26,0;25,3006039021656;26,0
4267;90;0;0;20;26,0;26,0;26,0;26,0;25,760201110857942;25,36157561891918;26,0;26,0;25,28865868217487;26,0
4268;90;0;0;20;26,0;26,0;26,0;26,0;25,754136088501916;25,339862806772096;25,997543332083332;26,0;25,272918963477778;26,0
4269;90;0;0;0;25,987468690369468;25,987688491419235;25,990638626892064;25,989307296191207;25,76284715501132;25,342502278299385;26,0;26,0;25,25476164707942;26,0
4270;75;0;0;0;25,961436818782623;25,961916459009526;25,968353841094775;25,96543623509257;25,757278417228303;25,329344746348777;26,0;26,0;25,231379492773353;25,99234477790193
4271;0;0;0;0;25,92442830366949;25,92520726056686;25,935660955261906;25,930908443734108;25,74294832401875;25,305927530115696;25,99483700625;25,991193539123376;25,203737010857814;25,977372531497423
4272;0;0;0;0;25,879409560190446;25,880515371118936;25,895356273270767;25,88859422667435;25,721643786519934;25,274469780944795;25,981672300309434;25,973031336551397;25,173079319670073;25,956388289876873
4273;0;0;0;0;25,830321126101534;25,831772986421164;25,851259656687652;25,842367882135058;25,699156114581346;25,24106770750533;25,966571754413664;25,951962453407614;25,140888781359656;25,933741861048112
4274;0;0;0;0;25,777995276150683;25,779808897083782;25,804153737698343;25,79303359304431;25,67595991964511;25,20631930128385;25,95011636126262;25,928717109730634;25,10751032836325;25,909793050369352
4275;0;0;0;0;25,72417966021502;25,72636249089598;25,755667823573997;25,742271778995647;25,65278452242271;25,171254159098982;25,933297348475072;25,90464970357556;25,07363166476826;25,885266025535117
4276;0;0;0;0;25,673781484269075;25,67719437679962;25,71081545986929;25,69553762283322;25,631965891230678;25,138961764079454;25,919601566398953;25,886839100105277;25,0429221123524;25,86359676742439
4277;0;40;0;0;25,64938208168788;25,66166126999795;25,69421611278957;25,680395540183675;25,627412939922966;25,126184984113177;25,929274145364;25,91998154838757;25,038234973330226;25,86543397459407
4278;0;80;0;0;25,640889566334252;25,66351837998677;25,69328578339783;25,681891113961296;25,631983678515226;25,124928003025243;25,950992634957213;25,972822806153108;25,042956329176285;25,87760622458091
4279;0;160;0;0;25,657227955314465;25,6867122330422;25,713671379782998;25,704338393606765;25,611789374044303;25,085093246698417;25,935113038227037;25,992540583256137;25,04582435381667;25,883970836929716
4280;0;160;0;0;25,683056297317258;25,722340980475256;25,744285560947528;25,738362436595633;25,598697278925627;25,058554038022287;25,93228047093123;26,0;25,040923101130865;25,879017253088367
4281;0;160;0;0;25,717229565011756;25,76795545420664;25,78355947868791;25,781845196969172;25,596048918553493;25,047521467623778;25,944282290646104;26,0;25,047842261381664;25,886987718666862
4282;0;160;0;0;25,75575414454475;25,81820963542384;25,827090456696734;25,829797670866782;25,60007649883462;25,046553572132378;25,965368426773374;26,0;25,060869082314028;25,902058307762626
4283;0;160;0;0;25,790440950058056;25,86257336998253;25,86594244486084;25,87228496363863;25,602186416504768;25,044805263047774;25,983950869718548;26,0;25,07004298175682;25,913886609838
4284;0;160;0;20;25,825271777703318;25,907202957462275;25,904956019863388;25,91499563214729;25,60429539838145;25,043660775310155;26,0;26,0;25,080101576651273;25,92650765215441
4285;0;140;0;20;25,852138755551056;25,940805310673195;25,93494510826464;25,94741634837346;25,600358082158525;25,03501657639149;26,0;26,0;25,07994195356728;25,92997071758316
4286;0;100;0;20;25,879631602989697;25,97574462774622;25,965904169666526;25,9810548420616;25,59617115482265;25,025113568351216;26,0;26,0;25,08011548797737;25,933546680118205
4287;0;60;0;20;25,906902981391365;26,0;25,99660920526078;26,0;25,59308970956918;25,01542883464297;26,0;26,0;25,078717558358548;25,936904729679746
4288;0;40;0;20;25,934644107756295;26,0;26,0;26,0;25,596269502158112;25,01070884353619;26,0;26,0;25,073892297812794;25,942263545164764
4289;0;0;0;20;25,959096786629736;26,0;26,0;26,0;25,59961136169059;25,00398353848589;26,0;26,0;25,062222346079242;25,943897802959675
4290;0;0;0;20;25,97546584107966;26,0;26,0;26,0;25,59601930785069;24,987065870167907;26,0;26,0;25,056256258548444;25,953093442640945
4291;0;0;0;20;25,983437951800084;26,0;26,0;26,0;25,587567227100596;24,961419704534052;25,9914501975;25,999849229083694;25,03998834450674;25,955318734338974
4292;0;0;0;20;25,987560614955854;26,0;26,0;26,0;25,574762427969883;24,927884022756896;25,975603970934387;25,990686387863438;25,020520666435456;25,954270198947864
4293;0;0;0;0;25,96410894901622;25,976757248354343;25,98052460359841;25,978816183541483;25,581815116417033;24,927835442733368;25,992085380779336;26,0;24,999142710403042;25,95361328144791
4294;0;0;0;0;25,928805715966284;25,941696197725136;25,949672893136828;25,946045426633248;25,57548638335361;24,91313201826939;25,993989349827554;25,997673144347043;24,97321224591603;25,94253863367991
4295;0;0;0;0;25,884074301872765;25,897238211386988;25,909837941991636;25,90409601270369;25,560766138457865;24,888839734648926;25,986373295364267;25,98432466316332;24,94358003677765;25,924744345320534
4296;0;0;0;0;25,832428374780946;25,845886741222593;25,863387832570165;25,85539933157404;25,53914411878475;24,856819488625355;25,97104266926813;25,962205319896608;24,911296924946896;25,90133381776328
4297;0;0;0;0;25,777471862172526;25,79123905676223;25,813829972072355;25,80350681996513;25,51628982050124;24,822985213083616;25,95388887844324;25,93751650910675;24,877716178476568;25,87652044215745
4298;0;0;0;0;25,72006228985593;25,73414924774974;25,76197298526213;25,749248377543196;25,492723550564918;24,787979872582802;25,935538094610965;25,911032595535886;24,843198891248953;25,85068010455989
4299;0;0;0;0;25,661489605618673;25,675900680723625;25,70901238939176;25,69386018865018;25,468864236878744;24,752462565577126;25,916618674254444;25,883672332793875;24,808234078679803;25,82433098735151
4300;0;0;0;0;25,604308006772943;25,619425690399105;25,657503934601372;25,640114822556864;25,44554421747126;24,71772036372525;25,898580341619247;25,858633069552553;24,774547425607288;25,799108881758606
4301;0;40;0;0;25,564072041425067;25,584845156395875;25,62434850149485;25,606910709497516;25,432185830838872;24,695158105493043;25,8951791064573;25,86624220919219;24,757661404950838;25,789058640324047
4302;0;80;0;0;25,53514655105193;25,562361125214757;25,602227336320894;25,585325634364484;25,4260820393974;24,68148419812328;25,900874472444116;25,88746673191952;24,746955971646862;25,7862943604881
4303;0;160;0;0;25,542039975091487;25,574418726331764;25,61297541568411;25,5972534868703;25,39609098918749;24,6268558812945;25,867831564291887;25,885228701730416;24,742160974653498;25,78450521915758
4304;0;160;0;0;25,559137616690847;25,599647174021232;25,63469341861199;25,621500124674636;25,374315830430326;24,5863644240325;25,848781293961792;25,90640517296548;24,72332072893198;25,76517564739468
4305;0;160;0;0;25,586917578059023;25,637896724189734;25,667635984901914;25,65806574860635;25,365187801952505;24,56419471918781;25,847630603161118;25,952760788078628;24,719202210332632;25,7614156443169
4306;0;160;0;0;25,621918267343215;25,684539833100565;25,707943808028954;25,702606211580324;25,365302265780382;24,55619636287862;25,859754902406618;26,0;24,7255996403934;25,768805870967356
4307;0;160;0;0;25,659730096261505;25,734141899669446;25,750871261855238;25,749941821484995;25,369166270722296;24,55600633637622;25,878435900959335;26,0;24,73792936840602;25,78188285193189
4308;0;160;0;20;25,69879918523583;25,785073515276412;25,794895762535887;25,798490881555427;25,374609101186557;24,560489463552756;25,900793851317218;26,0;24,754240823291973;25,798765204250852
4309;0;160;0;20;25,738026143957995;25,83591258106127;25,83886999924395;25,846943235726524;25,38066932936836;24,567495539588244;25,924847789135764;26,0;24,772265266274307;25,81734542125867
4310;0;80;0;20;25,775875946603804;25,884784337638575;25,881193006800906;25,893533090241977;25,385737450726435;24,574415078073987;25,948088050920305;26,0;24,789651146274363;25,835429708753963
4311;0;40;0;20;25,810598535902887;25,928780376786243;25,91975066787856;25,93565208461412;25,39026084296553;24,58050247505305;25,969431806166416;26,0;24,802399341036693;25,85071123077015
4312;0;0;0;20;25,841476144596594;25,965936253872687;25,95344054060285;25,971663620824565;25,397986069645565;24,588114413133983;25,990918345974578;26,0;24,80639438209971;25,86330335416465
4313;0;0;0;20;25,868921129514288;25,997943851297187;25,983218378744876;26,0;25,405584066699166;24,592996457196826;26,0;26,0;24,803118123590885;25,87175803548208
4314;0;0;0;20;25,886619080008618;26,0;26,0;26,0;25,40479754665258;24,585302661670887;26,0;26,0;24,798322678808116;25,8818675605093
4315;0;0;0;20;25,896019792464084;26,0;26,0;26,0;25,399175017390306;24,568142246570194;25,99524199958333;26,0;24,783409766931193;25,885115971169085
4316;0;0;0;20;25,90279275353304;26,0;26,0;26,0;25,390361799154526;24,544812121783874;25,984973622970617;25,996855563369408;24,76655082899236;25,88626400240723
4317;0;0;0;0;25,888236671024067;25,985116235409016;25,988259920788888;25,98683930039439;25,399722506606988;24,54987544854965;26,0;26,0;24,748979142177305;25,88906728588419
4318;0;0;0;0;25,864814074965484;25,96138651763644;25,967907709397803;25,964952133337203;25,396501186098895;24,541661705919786;26,0;26,0;24,727972021502307;25,882642995499346
4319;0;40;0;0;25,834469492696353;25,93075514949296;25,940883292195103;25,93628241622061;25,385361853926334;24,524848188566523;25,997873369166665;25,99559222243146;24,704174146702908;25,870475663550046
4320;0;40;0;0;25,799389986769672;25,89540072954498;25,909253460188825;25,90294936745534;25,367699065043364;24,501138473869094;25,98881992352159;25,983755540483354;24,678515959965505;25,8535408476485
4321;0;40;0;0;25,763414803766135;25,85915436884278;25,8767397497816;25,86872761641117;25,349176162160823;24,4764972513609;25,978775551642435;25,970804502547058;24,652429494461774;25,836137717820847
4322;0;20;0;0;25,72711897199201;25,822589401354822;25,843893526672392;25,834179005570917;25,330285550809187;24,451477589893575;25,968285073584507;25,957357066016446;24,626180369059597;25,81853924374686
4323;0;0;0;0;25,69053363287189;25,78573694247775;25,810745839424992;25,799334654977407;25,311073394592505;24,42612613609858;25,95739491854189;25,943460284854773;24,599785738043906;25,80076268402918
4324;0;0;0;0;25,65355787814305;25,74856258199495;25,777219958075666;25,764144459977782;25,29125153303736;24,400171859844193;25,945869426963068;25,929104612094946;24,573296407202353;25,782836081494477
4325;0;0;0;0;25,623443099471555;25,71997010437407;25,750987711093543;25,737035335271347;25,275576590022307;24,37926526772053;25,940189874280993;25,92699566890178;24,553082976242493;25,770614999848444
4326;0;100;0;0;25,614985636863604;25,718152242689776;25,747679791866954;25,735203360138847;25,273849667052506;24,375127569381974;25,953791002645843;25,96348460842118;24,55191182522713;25,77707009799716
4327;0;120;0;0;25,626817824481584;25,73394364776516;25,762030051212893;25,750691608016986;25,253414921942888;24,34467611749461;25,937296705921614;25,973147294564733;24,549461404499972;25,77819422400615
4328;0;120;0;0;25,639850845164034;25,750733975053176;25,777369611329856;25,767152888669568;25,233839824000984;24,31735489583677;25,923009060510555;25,98397624820185;24,53333246376889;25,76131943378692
4329;0;120;0;0;25,655923795286704;25,770384152817158;25,7956274701514;25,786489190951542;25,22049533657766;24,2972569245008;25,915447369224772;26,0;24,519403967512698;25,74854250531571
4330;0;140;0;0;25,678103196540125;25,797619138489434;25,8204626276122;25,813035015679542;25,214392586005168;24,28595816876286;25,91703415425949;26,0;24,51240479289834;25,743375767317012
4331;0;160;0;0;25,705700840501958;25,832499048075373;25,851415097806886;25,846650774286033;25,212143317487715;24,28093683504609;25,925441649114827;26,0;24,51406628023991;25,746003154241475
4332;0;160;0;0;25,737032265077463;25,872511677733723;25,88647829667639;25,885004788553957;25,212752312155548;24,281313161593364;25,939252024563157;26,0;24,52240537405216;25,754715933389168
4333;0;120;0;0;25,766632486680784;25,90989647532594;25,9193880463842;25,920887000387165;25,21240228326367;24,282123780067042;25,952450808014746;26,0;24,529982137081163;25,76289189746244
4334;0;80;0;0;25,796086149858;25,946850180939613;25,95198560728452;25,95637110843013;25,21236743486758;24,284249773874034;25,96641555787732;26,0;24,538150573162547;25,771697896069206
4335;0;80;0;0;25,82274848101078;25,979469124966013;25,981203191018054;25,98786383002742;25,211884074654318;24,286061682212477;25,979019558824945;26,0;24,542597758572704;25,778532588570542
4336;0;40;0;0;25,850978690535367;26,0;26,0;26,0;25,219010142154495;24,295197250271944;25,998351575905836;26,0;24,545484167832168;25,78916367530891
4337;0;40;0;0;25,872849800479372;26,0;26,0;26,0;25,224901576343292;24,30128525946264;26,0;26,0;24,537812810555895;25,792929239878735
4338;0;40;0;0;25,889728973719823;26,0;26,0;26,0;25,22640193822008;24,30042739284917;26,0;26,0;24,53113857522112;25,80128849395807
4339;0;20;0;0;25,903778286743286;26,0;26,0;26,0;25,22783444129272;24,29704910865367;26,0;26,0;24,52037518084037;25,80832400069254
4340;0;0;0;0;25,914944207606393;26,0;26,0;26,0;25,225670235589604;24,287183410175427;25,999257624583333;26,0;24,507502754901694;25,813111924134205
4341;0;0;0;0;25,90713745559005;25,99189572050524;25,994501814137777;25,99332876270596;25,236383278327406;24,29568218296189;26,0;26,0;24,493089821578653;25,818699399991445
4342;0;0;0;0;25,890375293856142;25,974855075437212;25,98028539656333;25,977831852519486;25,23404749739593;24,290485754085683;26,0;26,0;24,475143653431893;25,814969749409972
4343;0;0;0;0;25,864276575007338;25,94851268010302;25,957196015897186;25,953259987467355;25,223613029037196;24,27596456002113;25,99894750125;25,997885272759742;24,45358493640384;25,804611332463892
4344;0;0;0;0;25,83130367378014;25,915315983150922;25,92748131239044;25,921952749556315;25,205333054835954;24,252920715680222;25,989385119399017;25,986394020667753;24,429255518913664;25,788540196143753
4345;0;0;0;0;25,797566193700966;25,881358197939736;25,8970157829301;25,889889050511186;25,186415059702302;24,22916260625;25,97905358179712;25,974007123292164;24,40457537207067;25,77207966164055
4346;0;0;0;0;25,76077132904761;25,844360885112753;25,863714119020543;25,85489483473784;25,166804329141726;24,204102617794494;25,967430963845004;25,95955858816206;24,378777796039852;25,75439821676816
4347;0;0;0;0;25,72277651410621;25,806173195212505;25,829315502751328;25,818760477557174;25,147400413906354;24,178940433708924;25,955678568870876;25,94457261822691;24,352613350093094;25,736282848807658
4348;0;0;0;0;25,686352092989406;25,769735078402903;25,796493135004646;25,784302777247554;25,129389278825155;24,155323914707125;25,945489367225797;25,93185985237298;24,327532093024416;25,719172093567234
4349;0;0;0;0;25,659306544194642;25,744996586597196;25,773632655028035;25,76086944077578;25,117036590618056;24,138592356195662;25,943290912977606;25,93580607418735;24,31096812049946;25,709823301016097
4350;0;120;0;0;25,644440046690733;25,7343331025259;25,763205712301275;25,750843669599767;25,11317484136307;24,131938551791986;25,95201524276894;25,95852555466562;24,303191295535388;25,709957576722594
4351;0;120;0;0;25,6555927837673;25,74963614104902;25,777124290569795;25,765891141362967;25,092618644805817;24,10042624240915;25,933012316411723;25,96646068863787;24,30133565732774;25,710936219583
4352;0;160;0;0;25,674129390317148;25,774563289804348;25,799011276764777;25,789922352390278;25,077461598937166;24,078637794184704;25,923690273494238;25,99117748253722;24,293348001319508;25,700143519538756
4353;0;160;0;0;25,70143384501446;25,810335259695925;25,830195226235322;25,824199698236825;25,0726166509559;24,071380808318263;25,928816124618436;26,0;24,297213273034068;25,702217431153922
4354;15;160;0;0;25,736040122447132;25,854897715584137;25,86899879688721;25,866806494119654;25,076578079025403;24,076928406698233;25,94637867220475;26,0;24,311183911344763;25,71498055324857
4355;30;160;0;0;25,771424726674667;25,899729586232954;25,90822003103424;25,90970794860026;25,082545931391376;24,08719774611111;25,967468172650193;26,0;24,327704989016244;25,73034044538585
4356;30;160;0;20;25,80756035644673;25,94530668094765;25,948072595893102;25,95329344249175;25,089555726380055;24,10042341288513;25,99087612624216;26,0;24,346655916436042;25,74804454525218
4357;30;120;0;40;25,844437982531122;25,991685868965252;25,988606240097408;25,997623290931738;25,097507077959083;24,115963391561635;26,0;26,0;24,36757887325268;25,76763765895887
4358;30;80;0;40;25,879386412279906;26,0;26,0;26,0;25,104337976802945;24,16635009870634;26,0;26,0;24,386575856934737;25,78559940670084
4359;30;40;0;40;25,911421893836657;26,0;26,0;26,0;25,110733445993375;24,215748355827248;26,0;26,0;24,401204984013262;25,801005200871124
4360;30;20;0;40;25,94213084293573;26,0;26,0;26,0;25,12208512751069;24,2329759203038;26,0;26,0;24,410565663632426;25,816843503868586
4361;30;0;0;40;25,969609191406505;26,0;26,0;26,0;25,133894802051632;24,248483477481738;26,0;26,0;24,41299750446567;25,828937395506458
4362;0;0;0;40;25,991871243826044;26,0;26,0;26,0;25,141054979081275;24,2567207818434;26,0;26,0;24,412717498519054;25,84282588932705
4363;0;0;0;40;26,0;26,0;26,0;26,0;25,14488967454879;24,25820852286436;26,0;26,0;24,403495862727233;25,851030886664933
4364;30;0;0;40;26,0;26,0;26,0;26,0;25,14502169888907;24,25271347680008;26,0;26,0;24,392103536495533;25,856905666503643
4365;30;0;0;0;25,99466797976258;25,994846072368244;25,99723709871587;25,99616337363789;25,156689009076583;24,262654609772948;26,0;26,0;24,37912519447232;25,86352120271754
4366;45;0;0;0;25,97817040756472;25,978554246516904;25,98370740830791;25,981381748245735;25,15463176978786;24,257806234930325;26,0;26,0;24,361779369925554;25,859936040734844
4367;60;0;0;0;25,95296814866069;25,95358498000528;25,961865229431844;25,958114825447012;25,144290532799115;24,243625147738058;25,99910119375;25,998469171699135;24,340999802837647;25,849923927709007
4368;60;0;0;0;25,920093869037807;25,920965475479168;25,93266715288433;25,927352032668388;25,1252809034232;24,219921421112158;25,98870856242974;25,98635569099731;24,317372860238063;25,83284775370614
4369;30;0;0;0;25,88360224248976;25,884745419698987;25,900094410409896;25,893109499456706;25,10511200487286;24,19438942308118;25,976506261069044;25,971588954726755;24,29236946267355;25,814289451182322
4370;30;0;0;0;25,844396031277153;25,84582410914842;25,865000498009408;25,856262197875452;25,0843706930692;24,167738960172308;25,963187198156238;25,955010454321897;24,26637567360236;25,79464987971272
4371;15;0;0;0;25,803469221182993;25,805190533170837;25,82830775387247;25,817763336246564;25,063404270564465;24,140498386216798;25,94925632771961;25,937344165842877;24,23977133461574;25,77433083533344
4372;0;0;0;0;25,76396817368138;25,76631947181163;25,793122819332847;25,78092761691626;25,043658894909907;24,114616415275275;25,936791781062023;25,922325397163977;24,214479279948662;25,75518901743388
4373;0;0;0;0;25,744082341145887;25,752986918388235;25,77930735684293;25,76804813406619;25,03580714663922;24,10312346944761;25,94170790050977;25,94605452432842;24,20907499542538;25,753984783577163
4374;0;40;0;0;25,737612379279696;25,754007948577467;25,778613416904456;25,768971710718105;25,037505423640532;24,103059648634787;25,95834734306134;25,986828970546156;24,210911066032928;25,76236116704803
4375;0;120;0;0;25,757492686691712;25,77987426704126;25,801905628351946;25,794126083666015;25,030587961032303;24,088114106231224;25,955683646782457;26,0;24,21645798337274;25,774615717657642
4376;0;160;0;0;25,78823393594703;25,81934122836388;25,836759399952765;25,832092186972506;25,03499231733894;24,089934594768806;25,969738949590358;26,0;24,22227284771988;25,783300005196246
4377;0;160;0;0;25,829007416975685;25,871063407937754;25,88216219458952;25,88164684095948;25,051192775335085;24,108774687235208;26,0;26,0;24,241937005507378;25,806715408242333
4378;0;160;0;0;25,873501103703827;25,92727110053824;25,93130826589337;25,935374553432187;25,069713322399995;24,134173843884007;26,0;26,0;24,26955840411376;25,835101278261178
4379;0;160;0;0;25,921789125650108;25,987935415725087;25,984271197544768;25,993290426793777;25,092440704624327;24,20217408141343;26,0;26,0;24,319611641058508;25,869938434721117
4380;0;120;0;0;25,969502148938524;26,0;26,0;26,0;25,152509022421903;24,271309087981148;26,0;26,0;24,369805249540484;25,906222996677617
4381;0;100;0;0;26,0;26,0;26,0;26,0;25,212633296726363;24,341373233665323;26,0;26,0;24,420694270188296;25,94380405343583
