Wohnen;Gewerbe;Schule;;;;;;;;
0,000058305;4,36E-05;4,65E-05;;;;;;;;
0,000057656;4,55E-05;4,85E-05;;;;;;;;
0,000058853;5,55E-05;5,93E-05;;;;;;;;
0,000061747;5,82E-05;6,22E-05;;;;;;;;
0,00007517;6,45E-05;6,88E-05;;;;;;;;
0,00008939;9,38E-05;1,00E-04;;;;;;;;
0,000099195;0,000145196;0,000155023;;;;;;;;
0,000104608;0,00016305;0,000174086;;;;;;;;
0,000109201;0,000167049;0,000178355;;;;;;;;
0,000116959;0,000169803;0,000181296;;;;;;;;
0,000117583;0,000155193;0,000165697;;;;;;;;
0,000115861;0,000136484;0,000145722;;;;;;;;
0,000112917;0,000136423;0,000145657;;;;;;;;
0,00010915;0,000144564;0,000154349;;;;;;;;
0,000109998;0,000142606;0,000152258;;;;;;;;
0,000114089;0,000135709;0,000144894;;;;;;;;
0,000120451;0,000104368;0,000111432;;;;;;;;
0,000119428;7,55E-05;8,06E-05;;;;;;;;
0,000116885;7,31E-05;7,81E-05;;;;;;;;
0,000110797;6,96E-05;7,44E-05;;;;;;;;
0,000108699;6,52E-05;6,96E-05;;;;;;;;
0,000089489;6,08E-05;6,49E-05;;;;;;;;
0,000071677;5,29E-05;5,64E-05;;;;;;;;
0,000062646;4,57E-05;4,88E-05;;;;;;;;
0,000059078;4,35E-05;4,64E-05;;;;;;;;
0,000058105;4,53E-05;4,84E-05;;;;;;;;
0,000058778;5,54E-05;5,91E-05;;;;;;;;
0,000061998;5,81E-05;6,20E-05;;;;;;;;
0,000074547;6,43E-05;6,87E-05;;;;;;;;
0,000088966;9,36E-05;9,99E-05;;;;;;;;
0,000099595;0,000144837;0,00015464;;;;;;;;
0,00010416;0,000162647;0,000173655;;;;;;;;
0,000107752;0,000166635;0,000177913;;;;;;;;
0,000115785;0,000169383;0,000180847;;;;;;;;
0,00011868;0,00015481;0,000165288;;;;;;;;
0,000114164;0,000136147;0,000145362;;;;;;;;
0,00010633;0,000136085;0,000145296;;;;;;;;
0,00010663;0,000144206;0,000153966;;;;;;;;
0,000107702;0,000142252;0,00015188;;;;;;;;
0,000110222;0,000135373;0,000144536;;;;;;;;
0,000118955;0,000104109;0,000111155;;;;;;;;
0,000118655;7,53E-05;8,04E-05;;;;;;;;
0,000114788;7,30E-05;7,79E-05;;;;;;;;
0,000111594;6,95E-05;7,42E-05;;;;;;;;
0,000108976;6,50E-05;6,94E-05;;;;;;;;
0,000088792;6,07E-05;6,48E-05;;;;;;;;
0,000071652;5,27E-05;5,63E-05;;;;;;;;
0,00006267;4,56E-05;4,87E-05;;;;;;;;
0,000058877;4,34E-05;4,63E-05;;;;;;;;
0,000057805;4,52E-05;4,83E-05;;;;;;;;
0,000058929;5,52E-05;5,90E-05;;;;;;;;
0,000061249;5,79E-05;6,18E-05;;;;;;;;
0,000074148;6,42E-05;6,85E-05;;;;;;;;
0,00008989;9,33E-05;9,97E-05;;;;;;;;
0,00010184;0,000144487;0,000154266;;;;;;;;
0,000109099;0,000162253;0,000173235;;;;;;;;
0,000110648;0,000166233;0,000177484;;;;;;;;
0,000115237;0,000168973;0,000180409;;;;;;;;
0,000121175;0,000154436;0,000164889;;;;;;;;
0,000113217;0,000135816;0,000145009;;;;;;;;
0,000113666;0,000135756;0,000144945;;;;;;;;
0,000105458;0,000143857;0,000153594;;;;;;;;
0,000106156;0,000141907;0,000151512;;;;;;;;
0,000111171;0,000135045;0,000144186;;;;;;;;
0,000115412;0,000103857;0,000110886;;;;;;;;
0,000114463;7,51E-05;8,02E-05;;;;;;;;
0,000110821;7,28E-05;7,77E-05;;;;;;;;
0,000107054;6,93E-05;7,40E-05;;;;;;;;
0,000107403;6,48E-05;6,92E-05;;;;;;;;
0,000092059;6,11E-05;6,53E-05;;;;;;;;
0,000075419;6,29E-05;6,71E-05;;;;;;;;
0,000065365;5,93E-05;6,33E-05;;;;;;;;
0,000060151;5,49E-05;5,86E-05;;;;;;;;
0,000058505;5,44E-05;5,81E-05;;;;;;;;
0,000058031;5,71E-05;6,09E-05;;;;;;;;
0,000056259;5,90E-05;6,30E-05;;;;;;;;
0,000060475;6,63E-05;7,08E-05;;;;;;;;
0,000073799;0,000102983;0,000109953;;;;;;;;
0,00008929;0,000135899;0,000145097;;;;;;;;
0,00010401;0,000143151;0,00015284;;;;;;;;
0,000114165;0,000147507;0,000157491;;;;;;;;
0,000124069;0,000149816;0,000159956;;;;;;;;
0,000121075;0,000143395;0,000153101;;;;;;;;
0,00011586;0,000120808;0,000128985;;;;;;;;
0,000112493;8,78E-05;9,37E-05;;;;;;;;
0,000107104;6,89E-05;7,36E-05;;;;;;;;
0,000105133;6,13E-05;6,55E-05;;;;;;;;
0,000107304;6,17E-05;6,59E-05;;;;;;;;
0,000109625;6,41E-05;6,84E-05;;;;;;;;
0,000112268;6,51E-05;6,95E-05;;;;;;;;
0,000108826;6,96E-05;7,43E-05;;;;;;;;
0,000103786;6,80E-05;7,26E-05;;;;;;;;
0,000105083;6,21E-05;6,63E-05;;;;;;;;
0,000092559;5,73E-05;6,11E-05;;;;;;;;
0,00007724;5,20E-05;5,56E-05;;;;;;;;
0,000066438;4,42E-05;4,72E-05;;;;;;;;
0,0000605;4,09E-05;4,37E-05;;;;;;;;
0,000057306;3,82E-05;4,08E-05;;;;;;;;
0,000056259;3,77E-05;4,02E-05;;;;;;;;
0,00005299;3,72E-05;3,97E-05;;;;;;;;
0,000055361;3,89E-05;4,16E-05;;;;;;;;
0,000067311;4,38E-05;4,68E-05;;;;;;;;
0,000083777;4,35E-05;4,64E-05;;;;;;;;
0,000099769;4,94E-05;5,27E-05;;;;;;;;
0,000111595;5,47E-05;5,84E-05;;;;;;;;
0,000122047;5,97E-05;6,37E-05;;;;;;;;
0,000123047;6,31E-05;6,74E-05;;;;;;;;
0,000109649;6,35E-05;6,78E-05;;;;;;;;
0,000102513;5,70E-05;6,09E-05;;;;;;;;
0,000098073;5,05E-05;5,39E-05;;;;;;;;
0,000092634;4,91E-05;5,25E-05;;;;;;;;
0,000102763;5,68E-05;6,06E-05;;;;;;;;
0,000109549;6,16E-05;6,58E-05;;;;;;;;
0,000111894;6,45E-05;6,89E-05;;;;;;;;
0,000110922;6,76E-05;7,22E-05;;;;;;;;
0,000105906;6,48E-05;6,92E-05;;;;;;;;
0,000104784;5,83E-05;6,22E-05;;;;;;;;
0,000086571;5,37E-05;5,74E-05;;;;;;;;
0,000068683;5,24E-05;5,59E-05;;;;;;;;
0,000060126;4,53E-05;4,83E-05;;;;;;;;
0,000056134;4,30E-05;4,60E-05;;;;;;;;
0,000054064;4,49E-05;4,80E-05;;;;;;;;
0,000056757;5,48E-05;5,86E-05;;;;;;;;
0,000058978;5,75E-05;6,14E-05;;;;;;;;
0,000073523;6,37E-05;6,80E-05;;;;;;;;
0,000089715;9,27E-05;9,90E-05;;;;;;;;
0,000099569;0,000143485;0,000153197;;;;;;;;
0,000106405;0,000161127;0,000172032;;;;;;;;
0,000109249;0,000165079;0,000176252;;;;;;;;
0,000117283;0,000167801;0,000179158;;;;;;;;
0,000116734;0,000153364;0,000163744;;;;;;;;
0,000113191;0,000134875;0,000144004;;;;;;;;
0,000110223;0,000134815;0,00014394;;;;;;;;
0,000107329;0,00014286;0,000152529;;;;;;;;
0,00010668;0,000140922;0,00015046;;;;;;;;
0,000112593;0,000134109;0,000143186;;;;;;;;
0,000116534;0,000103137;0,000110117;;;;;;;;
0,000114689;7,46E-05;7,96E-05;;;;;;;;
0,000113715;7,23E-05;7,72E-05;;;;;;;;
0,000107952;6,88E-05;7,35E-05;;;;;;;;
0,000106781;6,44E-05;6,87E-05;;;;;;;;
0,000086746;6,01E-05;6,42E-05;;;;;;;;
0,000069307;5,23E-05;5,58E-05;;;;;;;;
0,00006095;4,52E-05;4,82E-05;;;;;;;;
0,00005763;4,30E-05;4,59E-05;;;;;;;;
0,000056932;4,48E-05;4,79E-05;;;;;;;;
0,000058231;5,47E-05;5,84E-05;;;;;;;;
0,000061125;5,74E-05;6,13E-05;;;;;;;;
0,000073024;6,36E-05;6,79E-05;;;;;;;;
0,000088867;9,25E-05;9,87E-05;;;;;;;;
0,00009942;0,000143168;0,000152858;;;;;;;;
0,000105233;0,000160772;0,000171653;;;;;;;;
0,000110622;0,000164715;0,000175863;;;;;;;;
0,000117208;0,000167431;0,000178763;;;;;;;;
0,000117758;0,000153026;0,000163383;;;;;;;;
0,000111545;0,000134577;0,000143686;;;;;;;;
0,000109898;0,000134516;0,000143621;;;;;;;;
0,000107878;0,000142544;0,000152192;;;;;;;;
0,000108875;0,000140612;0,000150129;;;;;;;;
0,000112643;0,000133812;0,000142869;;;;;;;;
0,000117981;0,000102909;0,000109874;;;;;;;;
0,000117957;7,44E-05;7,95E-05;;;;;;;;
0,000115462;7,21E-05;7,70E-05;;;;;;;;
0,00011137;6,87E-05;7,33E-05;;;;;;;;
0,000108101;6,42E-05;6,86E-05;;;;;;;;
0,000087419;6,00E-05;6,40E-05;;;;;;;;
0,000070629;5,21E-05;5,57E-05;;;;;;;;
0,000062396;4,51E-05;4,81E-05;;;;;;;;
0,000058604;4,29E-05;4,58E-05;;;;;;;;
0,000057581;4,47E-05;4,78E-05;;;;;;;;
0,000058729;5,46E-05;5,83E-05;;;;;;;;
0,000062322;5,73E-05;6,12E-05;;;;;;;;
0,000075419;6,34E-05;6,77E-05;;;;;;;;
0,000091836;9,23E-05;9,85E-05;;;;;;;;
0,00010194;0,00014286;0,000152529;;;;;;;;
0,000107528;0,000160426;0,000171284;;;;;;;;
0,000111719;0,00016436;0,000175484;;;;;;;;
0,000118805;0,000167071;0,000178379;;;;;;;;
0,000118081;0,000152697;0,000163032;;;;;;;;
0,00011414;0,000134288;0,000143377;;;;;;;;
0,000112617;0,000134227;0,000143312;;;;;;;;
0,000111246;0,000142236;0,000151863;;;;;;;;
0,000111695;0,00014031;0,000149807;;;;;;;;
0,000113791;0,000133524;0,000142562;;;;;;;;
0,000120178;0,000102687;0,000109637;;;;;;;;
0,000117757;7,43E-05;7,93E-05;;;;;;;;
0,000114014;7,20E-05;7,68E-05;;;;;;;;
0,000109699;6,85E-05;7,32E-05;;;;;;;;
0,000108626;6,41E-05;6,84E-05;;;;;;;;
0,000090238;5,93E-05;6,33E-05;;;;;;;;
0,000075644;5,16E-05;5,51E-05;;;;;;;;
0,000068509;4,38E-05;4,68E-05;;;;;;;;
0,000063967;4,06E-05;4,33E-05;;;;;;;;
0,000061224;3,79E-05;4,04E-05;;;;;;;;
0,000061223;3,73E-05;3,99E-05;;;;;;;;
0,000058354;3,69E-05;3,94E-05;;;;;;;;
0,000059378;3,86E-05;4,12E-05;;;;;;;;
0,000072076;4,34E-05;4,64E-05;;;;;;;;
0,000088591;4,31E-05;4,60E-05;;;;;;;;
0,000103736;4,89E-05;5,23E-05;;;;;;;;
0,000116036;5,43E-05;5,79E-05;;;;;;;;
0,000127437;5,92E-05;6,32E-05;;;;;;;;
0,000127387;6,26E-05;6,68E-05;;;;;;;;
0,000113591;6,29E-05;6,72E-05;;;;;;;;
0,0001095;5,65E-05;6,03E-05;;;;;;;;
0,000102788;5,01E-05;5,35E-05;;;;;;;;
0,000098571;4,87E-05;5,20E-05;;;;;;;;
0,000103886;5,63E-05;6,01E-05;;;;;;;;
0,000111844;6,11E-05;6,52E-05;;;;;;;;
0,00011374;6,40E-05;6,83E-05;;;;;;;;
0,00011152;6,70E-05;7,15E-05;;;;;;;;
0,00010648;6,43E-05;6,86E-05;;;;;;;;
0,000108701;5,78E-05;6,17E-05;;;;;;;;
0,000092035;5,33E-05;5,69E-05;;;;;;;;
0,000073972;5,19E-05;5,54E-05;;;;;;;;
0,000060826;4,49E-05;4,79E-05;;;;;;;;
0,000056758;4,27E-05;4,56E-05;;;;;;;;
0,000055286;4,45E-05;4,76E-05;;;;;;;;
0,000056508;5,44E-05;5,81E-05;;;;;;;;
0,00005773;5,70E-05;6,09E-05;;;;;;;;
0,000063544;6,32E-05;6,75E-05;;;;;;;;
0,00007769;9,19E-05;9,81E-05;;;;;;;;
0,000093232;0,00014227;0,000151899;;;;;;;;
0,000106005;0,000159764;0,000170577;;;;;;;;
0,000108701;0,000163684;0,000174763;;;;;;;;
0,000116534;0,000166381;0,000177642;;;;;;;;
0,00011626;0,000152066;0,000162358;;;;;;;;
0,000111445;0,000133733;0,000142785;;;;;;;;
0,000107752;0,000133673;0,000142721;;;;;;;;
0,000107953;0,000141652;0,00015124;;;;;;;;
0,00010189;0,000139732;0,00014919;;;;;;;;
0,000110097;0,000132973;0,000141973;;;;;;;;
0,000112192;0,000102264;0,000109185;;;;;;;;
0,00011137;7,40E-05;7,90E-05;;;;;;;;
0,000107777;7,17E-05;7,65E-05;;;;;;;;
0,000105108;6,82E-05;7,29E-05;;;;;;;;
0,000105881;6,38E-05;6,82E-05;;;;;;;;
0,000090863;6,02E-05;6,43E-05;;;;;;;;
0,000072625;6,19E-05;6,61E-05;;;;;;;;
0,000063619;5,84E-05;6,23E-05;;;;;;;;
0,000059677;5,41E-05;5,77E-05;;;;;;;;
0,000057856;5,36E-05;5,73E-05;;;;;;;;
0,000057407;5,62E-05;6,00E-05;;;;;;;;
0,000055585;5,81E-05;6,20E-05;;;;;;;;
0,000061898;6,53E-05;6,97E-05;;;;;;;;
0,000076068;0,000101443;0,000108309;;;;;;;;
0,000092585;0,000133869;0,00014293;;;;;;;;
0,000107628;0,000141011;0,000150555;;;;;;;;
0,000113741;0,000145301;0,000155136;;;;;;;;
0,000119129;0,000147576;0,000157565;;;;;;;;
0,000119428;0,00014125;0,00015081;;;;;;;;
0,000109774;0,000119003;0,000127057;;;;;;;;
0,000106654;8,64E-05;9,23E-05;;;;;;;;
0,000104908;6,79E-05;7,25E-05;;;;;;;;
0,000102264;6,04E-05;6,45E-05;;;;;;;;
0,00010638;6,08E-05;6,49E-05;;;;;;;;
0,000108451;6,31E-05;6,74E-05;;;;;;;;
0,000106903;6,41E-05;6,85E-05;;;;;;;;
0,000103213;6,85E-05;7,32E-05;;;;;;;;
0,000101864;6,70E-05;7,15E-05;;;;;;;;
0,000101241;6,12E-05;6,53E-05;;;;;;;;
0,00008692;5,64E-05;6,02E-05;;;;;;;;
0,0000727;5,13E-05;5,48E-05;;;;;;;;
0,000063394;4,36E-05;4,65E-05;;;;;;;;
0,000059152;4,03E-05;4,31E-05;;;;;;;;
0,000056658;3,77E-05;4,02E-05;;;;;;;;
0,000055536;3,71E-05;3,96E-05;;;;;;;;
0,000052142;3,66E-05;3,91E-05;;;;;;;;
0,000055486;3,84E-05;4,10E-05;;;;;;;;
0,000066712;4,32E-05;4,61E-05;;;;;;;;
0,00008253;4,28E-05;4,57E-05;;;;;;;;
0,000096924;4,87E-05;5,19E-05;;;;;;;;
0,000107977;5,39E-05;5,76E-05;;;;;;;;
0,000123096;5,88E-05;6,28E-05;;;;;;;;
0,00012065;6,22E-05;6,64E-05;;;;;;;;
0,000110123;6,26E-05;6,68E-05;;;;;;;;
0,000104885;5,62E-05;6,00E-05;;;;;;;;
0,000098497;4,98E-05;5,32E-05;;;;;;;;
0,000098871;4,84E-05;5,17E-05;;;;;;;;
0,000105507;5,60E-05;5,97E-05;;;;;;;;
0,000112168;6,07E-05;6,49E-05;;;;;;;;
0,000112344;6,36E-05;6,79E-05;;;;;;;;
0,000108252;6,66E-05;7,11E-05;;;;;;;;
0,00010406;6,39E-05;6,82E-05;;;;;;;;
0,000099394;5,74E-05;6,13E-05;;;;;;;;
0,000080509;5,29E-05;5,65E-05;;;;;;;;
0,00006564;5,16E-05;5,51E-05;;;;;;;;
0,000059103;4,46E-05;4,76E-05;;;;;;;;
0,000056509;4,24E-05;4,53E-05;;;;;;;;
0,000055934;4,43E-05;4,73E-05;;;;;;;;
0,000057656;5,41E-05;5,77E-05;;;;;;;;
0,00006302;5,67E-05;6,06E-05;;;;;;;;
0,000078513;6,28E-05;6,71E-05;;;;;;;;
0,000091312;9,14E-05;9,76E-05;;;;;;;;
0,000100892;0,000141452;0,000151026;;;;;;;;
0,000104285;0,000158846;0,000169597;;;;;;;;
0,000111444;0,000162742;0,000173757;;;;;;;;
0,000116834;0,000165425;0,000176621;;;;;;;;
0,000114814;0,000151193;0,000161426;;;;;;;;
0,000115287;0,000132965;0,000141965;;;;;;;;
0,000111121;0,000132905;0,000141901;;;;;;;;
0,000109574;0,000140837;0,000150369;;;;;;;;
0,00010885;0,000138929;0,000148332;;;;;;;;
0,000116434;0,00013221;0,000141159;;;;;;;;
0,000120451;0,000101677;0,000108558;;;;;;;;
0,000119828;7,35E-05;7,85E-05;;;;;;;;
0,000112992;7,13E-05;7,61E-05;;;;;;;;
0,000109199;6,78E-05;7,24E-05;;;;;;;;
0,000099968;6,35E-05;6,78E-05;;;;;;;;
0,00007981;5,93E-05;6,33E-05;;;;;;;;
0,000065915;5,15E-05;5,50E-05;;;;;;;;
0,000059078;4,45E-05;4,76E-05;;;;;;;;
0,000057132;4,24E-05;4,52E-05;;;;;;;;
0,000057009;4,42E-05;4,72E-05;;;;;;;;
0,000058654;5,40E-05;5,76E-05;;;;;;;;
0,000063969;5,66E-05;6,04E-05;;;;;;;;
0,000079336;6,27E-05;6,69E-05;;;;;;;;
0,000092609;9,12E-05;9,74E-05;;;;;;;;
0,000102039;0,000141199;0,000150756;;;;;;;;
0,000106456;0,000158561;0,000169293;;;;;;;;
0,000111496;0,00016245;0,000173445;;;;;;;;
0,000117632;0,000165128;0,000176304;;;;;;;;
0,000114014;0,000150921;0,000161136;;;;;;;;
0,000109499;0,000132726;0,00014171;;;;;;;;
0,000105132;0,000132666;0,000141646;;;;;;;;
0,000105358;0,000140584;0,000150099;;;;;;;;
0,000108851;0,000138678;0,000148064;;;;;;;;
0,000117108;0,000131971;0,000140904;;;;;;;;
0,000118855;0,000101493;0,000108362;;;;;;;;
0,000115986;7,34E-05;7,84E-05;;;;;;;;
0,000112893;7,11E-05;7,59E-05;;;;;;;;
0,000109798;6,77E-05;7,23E-05;;;;;;;;
0,000101066;6,34E-05;6,76E-05;;;;;;;;
0,000080034;5,91E-05;6,31E-05;;;;;;;;
0,00006594;5,14E-05;5,49E-05;;;;;;;;
0,000059403;4,45E-05;4,75E-05;;;;;;;;
0,000057208;4,23E-05;4,52E-05;;;;;;;;
0,000057307;4,41E-05;4,71E-05;;;;;;;;
0,000058779;5,39E-05;5,75E-05;;;;;;;;
0,000064192;5,65E-05;6,03E-05;;;;;;;;
0,000079287;6,26E-05;6,68E-05;;;;;;;;
0,00009201;9,11E-05;9,72E-05;;;;;;;;
0,000100518;0,000140953;0,000150493;;;;;;;;
0,000103711;0,000158285;0,000168998;;;;;;;;
0,000108602;0,000162167;0,000173143;;;;;;;;
0,00011661;0,000164841;0,000175998;;;;;;;;
0,000115087;0,000150659;0,000160856;;;;;;;;
0,000112794;0,000132495;0,000141463;;;;;;;;
0,000107952;0,000132436;0,0001414;;;;;;;;
0,000106905;0,00014034;0,000149839;;;;;;;;
0,000106256;0,000138437;0,000147807;;;;;;;;
0,000112842;0,000131742;0,000140659;;;;;;;;
0,000117109;0,000101318;0,000108175;;;;;;;;
0,000115337;7,33E-05;7,82E-05;;;;;;;;
0,000114065;7,10E-05;7,58E-05;;;;;;;;
0,000110123;6,76E-05;7,22E-05;;;;;;;;
0,000101939;6,32E-05;6,75E-05;;;;;;;;
0,000081856;5,90E-05;6,30E-05;;;;;;;;
0,00006609;5,14E-05;5,48E-05;;;;;;;;
0,000059478;4,44E-05;4,74E-05;;;;;;;;
0,000057381;4,22E-05;4,51E-05;;;;;;;;
0,000057133;4,41E-05;4,70E-05;;;;;;;;
0,000058853;5,38E-05;5,74E-05;;;;;;;;
0,000064217;5,64E-05;6,02E-05;;;;;;;;
0,000079087;6,25E-05;6,67E-05;;;;;;;;
0,000090389;9,09E-05;9,71E-05;;;;;;;;
0,000099944;0,000140717;0,000150241;;;;;;;;
0,000104984;0,000158019;0,000168714;;;;;;;;
0,000112169;0,000161895;0,000172852;;;;;;;;
0,000118405;0,000164566;0,000175704;;;;;;;;
0,000112967;0,000150406;0,000160586;;;;;;;;
0,000112244;0,000132273;0,000141226;;;;;;;;
0,000108451;0,000132214;0,000141163;;;;;;;;
0,000108851;0,000140105;0,000149588;;;;;;;;
0,000110099;0,000138206;0,00014756;;;;;;;;
0,000116858;0,000131522;0,000140424;;;;;;;;
0,000119329;0,000101148;0,000107994;;;;;;;;
0,000114639;7,31E-05;7,81E-05;;;;;;;;
0,000109174;7,09E-05;7,57E-05;;;;;;;;
0,000106581;6,75E-05;7,21E-05;;;;;;;;
0,00010194;6,31E-05;6,74E-05;;;;;;;;
0,000082505;5,89E-05;6,29E-05;;;;;;;;
0,00006781;5,13E-05;5,47E-05;;;;;;;;
0,000060624;4,43E-05;4,73E-05;;;;;;;;
0,000058205;4,22E-05;4,50E-05;;;;;;;;
0,000057755;4,40E-05;4,70E-05;;;;;;;;
0,000059727;5,37E-05;5,73E-05;;;;;;;;
0,000064044;5,63E-05;6,01E-05;;;;;;;;
0,000078937;6,24E-05;6,66E-05;;;;;;;;
0,000093333;9,08E-05;9,69E-05;;;;;;;;
0,00010129;0,00014049;0,000149999;;;;;;;;
0,000107453;0,000157765;0,000168443;;;;;;;;
0,000110447;0,000161634;0,000172574;;;;;;;;
0,000116833;0,000164299;0,000175419;;;;;;;;
0,000116036;0,000150164;0,000160328;;;;;;;;
0,000111969;0,00013206;0,000140999;;;;;;;;
0,000108975;0,000132001;0,000140936;;;;;;;;
0,000107228;0,000139878;0,000149346;;;;;;;;
0,000108426;0,000137983;0,000147322;;;;;;;;
0,000113067;0,00013131;0,000140198;;;;;;;;
0,000115711;0,000100984;0,000107819;;;;;;;;
0,000114065;7,30E-05;7,80E-05;;;;;;;;
0,000108027;7,08E-05;7,56E-05;;;;;;;;
0,000106904;6,74E-05;7,19E-05;;;;;;;;
0,000101865;6,30E-05;6,73E-05;;;;;;;;
0,000086098;5,95E-05;6,35E-05;;;;;;;;
0,000071827;6,12E-05;6,53E-05;;;;;;;;
0,000063744;5,77E-05;6,16E-05;;;;;;;;
0,000060076;5,34E-05;5,70E-05;;;;;;;;
0,00005863;5,30E-05;5,66E-05;;;;;;;;
0,000058205;5,55E-05;5,93E-05;;;;;;;;
0,000057008;5,74E-05;6,13E-05;;;;;;;;
0,000062795;6,45E-05;6,89E-05;;;;;;;;
0,000076393;0,000100216;0,000106999;;;;;;;;
0,000093531;0,000132249;0,0001412;;;;;;;;
0,000107254;0,000139307;0,000148736;;;;;;;;
0,000114264;0,000143544;0,00015326;;;;;;;;
0,000120552;0,000145792;0,00015566;;;;;;;;
0,000119803;0,000139543;0,000148988;;;;;;;;
0,000112293;0,000117564;0,000125521;;;;;;;;
0,000107779;8,54E-05;9,12E-05;;;;;;;;
0,00010189;6,71E-05;7,16E-05;;;;;;;;
0,00010189;5,97E-05;6,37E-05;;;;;;;;
0,000105033;6,00E-05;6,41E-05;;;;;;;;
0,000107627;6,24E-05;6,66E-05;;;;;;;;
0,000106406;6,33E-05;6,76E-05;;;;;;;;
0,000103387;6,77E-05;7,23E-05;;;;;;;;
0,000103136;6,62E-05;7,07E-05;;;;;;;;
0,000102065;6,04E-05;6,45E-05;;;;;;;;
0,000087545;5,57E-05;5,95E-05;;;;;;;;
0,000073048;5,07E-05;5,41E-05;;;;;;;;
0,000064542;4,30E-05;4,60E-05;;;;;;;;
0,0000601;3,99E-05;4,26E-05;;;;;;;;
0,000058055;3,72E-05;3,97E-05;;;;;;;;
0,00005626;3,67E-05;3,92E-05;;;;;;;;
0,000052267;3,62E-05;3,87E-05;;;;;;;;
0,000057282;3,79E-05;4,05E-05;;;;;;;;
0,000069032;4,27E-05;4,56E-05;;;;;;;;
0,000085299;4,23E-05;4,52E-05;;;;;;;;
0,000100218;4,81E-05;5,13E-05;;;;;;;;
0,000114065;5,33E-05;5,69E-05;;;;;;;;
0,000123769;5,81E-05;6,21E-05;;;;;;;;
0,00011596;6,15E-05;6,57E-05;;;;;;;;
0,000108227;6,18E-05;6,60E-05;;;;;;;;
0,000102463;5,55E-05;5,93E-05;;;;;;;;
0,000101041;4,92E-05;5,25E-05;;;;;;;;
0,000097898;4,79E-05;5,11E-05;;;;;;;;
0,000103662;5,53E-05;5,91E-05;;;;;;;;
0,000109523;6,00E-05;6,41E-05;;;;;;;;
0,000109774;6,29E-05;6,71E-05;;;;;;;;
0,000108725;6,58E-05;7,03E-05;;;;;;;;
0,000105632;6,31E-05;6,74E-05;;;;;;;;
0,000098596;5,68E-05;6,06E-05;;;;;;;;
0,000081183;5,23E-05;5,59E-05;;;;;;;;
0,000068609;5,10E-05;5,45E-05;;;;;;;;
0,000054388;4,41E-05;4,71E-05;;;;;;;;
0,000051169;4,20E-05;4,48E-05;;;;;;;;
0,000050546;4,38E-05;4,68E-05;;;;;;;;
0,000053291;5,35E-05;5,71E-05;;;;;;;;
0,000058754;5,61E-05;5,99E-05;;;;;;;;
0,000065839;6,21E-05;6,63E-05;;;;;;;;
0,000078313;9,04E-05;9,65E-05;;;;;;;;
0,000089965;0,000139865;0,000149332;;;;;;;;
0,000101141;0,000157064;0,000167695;;;;;;;;
0,000104085;0,000160915;0,000171806;;;;;;;;
0,000109848;0,000163569;0,00017464;;;;;;;;
0,000110846;0,000149495;0,000159613;;;;;;;;
0,000106604;0,000131473;0,000140372;;;;;;;;
0,00010396;0,000131413;0,000140308;;;;;;;;
0,000102414;0,000139256;0,000148682;;;;;;;;
0,000102189;0,000137368;0,000146666;;;;;;;;
0,000104061;0,000130725;0,000139573;;;;;;;;
0,000108849;0,000100535;0,000107339;;;;;;;;
0,000108276;7,27E-05;7,76E-05;;;;;;;;
0,000105558;7,05E-05;7,52E-05;;;;;;;;
0,000103761;6,71E-05;7,16E-05;;;;;;;;
0,000099245;6,28E-05;6,70E-05;;;;;;;;
0,000080359;5,86E-05;6,26E-05;;;;;;;;
0,00006579;5,10E-05;5,44E-05;;;;;;;;
0,000059377;4,41E-05;7,53E-05;;;;;;;;
0,000056484;4,19E-05;7,53E-05;;;;;;;;
0,000056184;4,37E-05;7,53E-05;;;;;;;;
0,000056833;5,34E-05;7,53E-05;;;;;;;;
0,000060225;5,60E-05;7,53E-05;;;;;;;;
0,00006781;6,20E-05;7,53E-05;;;;;;;;
0,00008011;9,02E-05;7,53E-05;;;;;;;;
0,000092534;0,000139675;7,53E-05;;;;;;;;
0,000101441;0,00015685;7,53E-05;;;;;;;;
0,00010643;0,000160697;7,53E-05;;;;;;;;
0,000114664;0,000163347;7,53E-05;;;;;;;;
0,000114239;0,000149293;7,53E-05;;;;;;;;
0,000106406;0,000131294;7,53E-05;;;;;;;;
0,000102689;0,000131235;7,53E-05;;;;;;;;
0,000099794;0,000139067;7,53E-05;;;;;;;;
0,000101292;0,000137182;7,53E-05;;;;;;;;
0,000106505;0,000130547;7,53E-05;;;;;;;;
0,000111744;0,000100399;7,53E-05;;;;;;;;
0,00011354;7,26E-05;7,53E-05;;;;;;;;
0,000108176;7,04E-05;7,53E-05;;;;;;;;
0,000105956;6,70E-05;7,53E-05;;;;;;;;
0,000102863;6,27E-05;7,53E-05;;;;;;;;
0,000083428;5,85E-05;7,53E-05;;;;;;;;
0,000068534;5,09E-05;7,53E-05;;;;;;;;
0,000059976;4,40E-05;7,53E-05;;;;;;;;
0,000056784;4,19E-05;7,53E-05;;;;;;;;
0,000056609;4,37E-05;7,53E-05;;;;;;;;
0,000057307;5,33E-05;7,53E-05;;;;;;;;
0,000061025;5,59E-05;7,53E-05;;;;;;;;
0,000068385;6,19E-05;7,53E-05;;;;;;;;
0,000082655;9,01E-05;7,53E-05;;;;;;;;
0,000092684;0,000139495;7,53E-05;;;;;;;;
