Hour;AC Production;DC to AC loss
6077;2,115;0,235
6078;29,429;3,270
6079;94,579;10,509
6080;146,471;16,274
6081;192,939;21,438
6082;242,916;26,991
6083;274,405;30,490
6084;292,553;32,506
6085;246,187;27,354
6086;163,890;18,210
6087;75,072;8,341
6088;36,829;4,092
6089;7,458;0,829
6090;0;0
6091;0;0
6092;0;0
6093;0;0
6094;0;0
6095;0;0
6096;0;0
6097;0;0
6098;0;0
6099;0;0
6100;0;0
6101;0,993;0,110
6102;14,464;1,607
6103;49,097;5,455
6104;88,073;9,786
6105;121,508;13,501
6106;143,498;15,944
6107;154,613;17,179
6108;153,081;17,009
6109;215,586;23,954
6110;211,046;23,450
6111;159,574;17,730
6112;82,234;9,137
6113;14,945;1,661
6114;0,280;0,031
6115;0;0
6116;0;0
6117;0;0
6118;0;0
6119;0;0
6120;0;0
6121;0;0
6122;0;0
6123;0;0
6124;0;0
6125;1,752;0,195
6126;27,899;3,100
6127;95,600;10,622
6128;152,292;16,921
6129;208,022;23,114
6130;248,095;27,566
6131;257,368;28,596
6132;242,052;26,895
6133;196,884;21,876
6134;133,883;14,876
6135;70,877;7,875
6136;33,845;3,761
6137;6,068;0,674
6138;0;0
6139;0;0
6140;0;0
6141;0;0
6142;0;0
6143;0;0
6144;0;0
6145;0;0
6146;0;0
6147;0;0
6148;0;0
6149;0,621;0,069
6150;13,380;1,487
6151;46,439;5,160
6152;83,885;9,321
6153;116,157;12,906
6154;118,757;13,195
6155;105,271;11,697
6156;79,658;8,851
6157;94,352;10,484
6158;92,231;10,248
6159;72,060;8,007
6160;33,906;3,767
6161;5,384;0,598
6162;0;0
6163;0;0
6164;0;0
6165;0;0
6166;0;0
6167;0;0
6168;0;0
6169;0;0
6170;0;0
6171;0;0
6172;0;0
6173;0,986;0,110
6174;26,055;2,895
6175;88,858;9,873
6176;144,723;16,080
6177;197,497;21,944
6178;233,652;25,961
6179;248,074;27,564
6180;240,047;26,672
6181;244,343;27,149
6182;207,918;23,102
6183;148,385;16,487
6184;74,218;8,246
6185;10,897;1,211
6186;0;0
6187;0;0
6188;0;0
6189;0;0
6190;0;0
6191;0;0
6192;0;0
6193;0;0
6194;0;0
6195;0;0
6196;0;0
6197;0,628;0,070
6198;12,540;1,393
6199;52,046;5,783
6200;103,348;11,483
6201;154,488;17,165
6202;171,217;19,024
6203;170,671;18,963
6204;148,189;16,465
6205;132,129;14,681
6206;104,693;11,633
6207;68,574;7,619
6208;31,154;3,462
6209;4,492;0,499
6210;0;0
6211;0;0
6212;0;0
6213;0;0
6214;0;0
6215;0;0
6216;0;0
6217;0;0
6218;0;0
6219;0;0
6220;0;0
6221;0,622;0,069
6222;12,018;1,335
6223;50,962;5,662
6224;103,213;11,468
6225;155,872;17,319
6226;185,281;20,587
6227;200,019;22,224
6228;197,807;21,979
6229;164,417;18,269
6230;117,558;13,062
6231;66,979;7,442
6232;29,666;3,296
6233;3,677;0,409
6234;0;0
6235;0;0
6236;0;0
6237;0;0
6238;0;0
6239;0;0
6240;0;0
6241;0;0
6242;0;0
6243;0;0
6244;0;0
6245;0,287;0,032
6246;11,209;1,245
6247;60,883;6,765
6248;128,890;14,321
6249;194,593;21,621
6250;248,481;27,609
6251;280,353;31,150
6252;288,156;32,017
6253;268,503;29,834
6254;211,494;23,499
6255;142,381;15,820
6256;63,661;7,073
6257;6,657;0,740
6258;0;0
6259;0;0
6260;0;0
6261;0;0
6262;0;0
6263;0;0
6264;0;0
6265;0;0
6266;0;0
6267;0;0
6268;0;0
6269;0,636;0,071
6270;15,561;1,729
6271;50,456;5,606
6272;70,386;7,821
6273;60,975;6,775
6274;96,806;10,756
6275;127,570;14,174
6276;145,812;16,201
6277;110,438;12,271
6278;69,998;7,778
6279;34,000;3,778
6280;19,314;2,146
6281;2,915;0,324
6282;0;0
6283;0;0
6284;0;0
6285;0;0
6286;0;0
6287;0;0
6288;0;0
6289;0;0
6290;0;0
6291;0;0
6292;0;0
6293;0,286;0,032
6294;10,310;1,146
6295;58,578;6,509
6296;125,473;13,941
6297;190,121;21,125
6298;238,717;26,524
6299;265,293;29,477
6300;273,779;30,420
6301;258,153;28,684
6302;205,927;22,881
6303;139,063;15,452
6304;65,596;7,288
6305;7,085;0,787
6306;0;0
6307;0;0
6308;0;0
6309;0;0
6310;0;0
6311;0;0
6312;0;0
6313;0;0
6314;0;0
6315;0;0
6316;0;0
6317;0,628;0,070
6318;21,212;2,357
6319;86,250;9,583
6320;145,371;16,152
6321;197,387;21,932
6322;246,283;27,365
6323;267,576;29,731
6324;273,922;30,436
6325;256,439;28,493
6326;202,031;22,448
6327;133,882;14,876
6328;62,123;6,903
6329;6,556;0,728
6330;0;0
6331;0;0
6332;0;0
6333;0;0
6334;0;0
6335;0;0
6336;0;0
6337;0;0
6338;0;0
6339;0;0
6340;0;0
6341;0,626;0,070
6342;20,639;2,293
6343;84,063;9,340
6344;142,503;15,834
6345;191,104;21,234
6346;240,915;26,768
6347;263,631;29,292
6348;269,267;29,919
6349;252,014;28,002
6350;197,501;21,945
6351;130,399;14,489
6352;59,258;6,584
6353;5,693;0,633
6354;0;0
6355;0;0
6356;0;0
6357;0;0
6358;0;0
6359;0;0
6360;0;0
6361;0;0
6362;0;0
6363;0;0
6364;0;0
6365;0,285;0,032
6366;19,612;2,179
6367;80,861;8,985
6368;140,622;15,625
6369;185,172;20,575
6370;236,468;26,274
6371;257,234;28,582
6372;260,551;28,950
6373;243,383;27,043
6374;189,441;21,049
6375;123,270;13,697
6376;56,447;6,272
6377;5,190;0,577
6378;0;0
6379;0;0
6380;0;0
6381;0;0
6382;0;0
6383;0;0
6384;0;0
6385;0;0
6386;0;0
6387;0;0
6388;0;0
6389;0,279;0,031
6390;18,241;2,027
6391;77,572;8,619
6392;135,777;15,086
6393;180,383;20,043
6394;229,547;25,505
6395;250,627;27,847
6396;254,944;28,327
6397;239,111;26,568
6398;186,348;20,705
6399;120,663;13,407
6400;53,494;5,944
6401;4,782;0,531
6402;0;0
6403;0;0
6404;0;0
6405;0;0
6406;0;0
6407;0;0
6408;0;0
6409;0;0
6410;0;0
6411;0;0
6412;0;0
6413;0,284;0,032
6414;13,398;1,489
6415;56,185;6,243
6416;92,947;10,327
6417;104,395;11,599
6418;126,720;14,080
6419;136,844;15,205
6420;133,518;14,835
6421;117,385;13,043
6422;90,001;10,000
6423;55,097;6,122
6424;20,782;2,309
6425;1,707;0,190
6426;0;0
6427;0;0
6428;0;0
6429;0;0
6430;0;0
6431;0;0
6432;0;0
6433;0;0
6434;0;0
6435;0;0
6436;0;0
6437;0;0
6438;3,777;0,420
6439;19,110;2,123
6440;38,434;4,270
6441;55,832;6,204
6442;90,052;10,006
6443;119,627;13,292
6444;137,197;15,244
6445;120,211;13,357
6446;92,278;10,253
6447;55,703;6,189
6448;17,191;1,910
6449;0,989;0,110
6450;0;0
6451;0;0
6452;0;0
6453;0;0
6454;0;0
6455;0;0
6456;0;0
6457;0;0
6458;0;0
6459;0;0
6460;0;0
6461;0;0
6462;14,996;1,666
6463;72,032;8,004
6464;132,085;14,676
6465;179,041;19,893
6466;229,017;25,446
6467;251,186;27,910
6468;254,346;28,261
6469;231,310;25,701
6470;167,142;18,571
6471;91,393;10,155
6472;40,963;4,551
6473;3,330;0,370
6474;0;0
6475;0;0
6476;0;0
6477;0;0
6478;0;0
6479;0;0
6480;0;0
6481;0;0
6482;0;0
6483;0;0
6484;0;0
6485;0;0
6486;13,841;1,538
6487;63,567;7,063
6488;103,319;11,480
6489;105,112;11,679
6490;126,966;14,107
6491;135,837;15,093
6492;131,354;14,595
6493;116,317;12,924
6494;88,934;9,882
6495;52,393;5,821
6496;17,920;1,991
6497;1,355;0,151
6498;0;0
6499;0;0
6500;0;0
6501;0;0
6502;0;0
6503;0;0
6504;0;0
6505;0;0
6506;0;0
6507;0;0
6508;0;0
6509;0;0
6510;2,980;0,331
6511;17,885;1,987
6512;37,364;4,152
6513;54,976;6,108
6514;67,185;7,465
6515;72,313;8,035
6516;70,228;7,803
6517;60,970;6,774
6518;45,778;5,086
6519;26,952;2,995
6520;9,043;1,005
6521;0,633;0,070
6522;0;0
6523;0;0
6524;0;0
6525;0;0
6526;0;0
6527;0;0
6528;0;0
6529;0;0
6530;0;0
6531;0;0
6532;0;0
6533;0;0
6534;14,001;1,556
6535;73,951;8,217
6536;138,749;15,417
6537;181,652;20,184
6538;227,723;25,303
6539;219,868;24,430
6540;134,042;14,894
6541;133,787;14,865
6542;112,203;12,467
6543;71,670;7,963
6544;21,194;2,355
6545;1,384;0,154
6546;0;0
6547;0;0
6548;0;0
6549;0;0
6550;0;0
6551;0;0
6552;0;0
6553;0;0
6554;0;0
6555;0;0
6556;0;0
6557;0;0
6558;6,076;0,675
6559;36,476;4,053
6560;73,885;8,209
6561;106,780;11,864
6562;172,325;19,147
6563;218,900;24,322
6564;236,604;26,289
6565;230,813;25,646
6566;184,170;20,463
6567;115,066;12,785
6568;43,938;4,882
6569;2,573;0,286
6570;0;0
6571;0;0
6572;0;0
6573;0;0
6574;0;0
6575;0;0
6576;0;0
6577;0;0
6578;0;0
6579;0;0
6580;0;0
6581;0;0
6582;7,973;0,886
6583;61,300;6,811
6584;126,176;14,020
6585;177,875;19,764
6586;226,981;25,220
6587;249,536;27,726
6588;250,712;27,857
6589;237,052;26,339
6590;178,154;19,795
6591;104,876;11,653
6592;38,713;4,301
6593;2,168;0,241
6594;0;0
6595;0;0
6596;0;0
6597;0;0
6598;0;0
6599;0;0
6600;0;0
6601;0;0
6602;0;0
6603;0;0
6604;0;0
6605;0;0
6606;2,607;0,290
6607;39,226;4,358
6608;105,363;11,707
6609;164,607;18,290
6610;211,629;23,514
6611;228,971;25,441
6612;226,715;25,191
6613;223,873;24,875
6614;176,961;19,662
6615;107,668;11,963
6616;38,946;4,327
6617;1,765;0,196
6618;0;0
6619;0;0
6620;0;0
6621;0;0
6622;0;0
6623;0;0
6624;0;0
6625;0;0
6626;0;0
6627;0;0
6628;0;0
6629;0;0
6630;10,201;1,133
6631;69,065;7,674
6632;127,184;14,132
6633;172,487;19,165
6634;221,816;24,646
6635;243,288;27,032
6636;242,132;26,904
6637;220,299;24,478
6638;139,105;15,456
6639;47,762;5,307
6640;19,618;2,180
6641;0,997;0,111
6642;0;0
6643;0;0
6644;0;0
6645;0;0
6646;0;0
6647;0;0
6648;0;0
6649;0;0
6650;0;0
6651;0;0
6652;0;0
6653;0;0
6654;10,125;1,125
6655;68,623;7,625
6656;125,074;13,897
6657;169,683;18,854
6658;217,760;24,196
6659;237,867;26,430
6660;233,317;25,924
6661;219,283;24,365
6662;163,125;18,125
6663;93,789;10,421
6664;31,728;3,525
6665;0,979;0,109
6666;0;0
6667;0;0
6668;0;0
6669;0;0
6670;0;0
6671;0;0
6672;0;0
6673;0;0
6674;0;0
6675;0;0
6676;0;0
6677;0;0
6678;4,205;0,467
6679;30,534;3,393
6680;65,743;7,305
6681;95,982;10,665
6682;116,635;12,959
6683;125,519;13,947
6684;120,453;13,384
6685;154,655;17,184
6686;140,042;15,560
6687;90,198;10,022
6688;26,853;2,984
6689;0,970;0,108
6690;0;0
6691;0;0
6692;0;0
6693;0;0
6694;0;0
6695;0;0
6696;0;0
6697;0;0
6698;0;0
6699;0;0
6700;0;0
6701;0;0
6702;6,814;0,757
6703;42,570;4,730
6704;81,394;9,044
6705;93,617;10,402
6706;115,685;12,854
6707;124,122;13,791
6708;119,864;13,318
6709;103,799;11,533
6710;75,884;8,432
6711;41,996;4,666
6712;15,541;1,727
6713;0,619;0,069
6714;0;0
6715;0;0
6716;0;0
6717;0;0
6718;0;0
6719;0;0
6720;0;0
6721;0;0
6722;0;0
6723;0;0
6724;0;0
6725;0;0
6726;8,481;0,942
6727;59,300;6,589
6728;114,026;12,670
6729;151,595;16,844
6730;194,302;21,589
6731;198,177;22,020
6732;157,199;17,467
6733;127,634;14,182
6734;84,293;9,366
6735;40,431;4,492
6736;9,990;1,110
6737;0,279;0,031
6738;0;0
6739;0;0
6740;0;0
6741;0;0
6742;0;0
6743;0;0
6744;0;0
6745;0;0
6746;0;0
6747;0;0
6748;0;0
6749;0;0
6750;3,361;0,373
6751;35,987;3,999
6752;89,776;9,975
6753;139,501;15,500
6754;176,939;19,660
6755;191,996;21,333
6756;189,333;21,037
6757;151,801;16,867
6758;94,518;10,502
6759;40,320;4,480
6760;15,693;1,744
6761;0,286;0,032
6762;0;0
6763;0;0
6764;0;0
6765;0;0
6766;0;0
6767;0;0
6768;0;0
6769;0;0
6770;0;0
6771;0;0
6772;0;0
6773;0;0
6774;7,262;0,807
6775;57,136;6,348
6776;113,027;12,559
6777;153,945;17,105
6778;201,152;22,350
6779;202,373;22,486
6780;155,872;17,319
6781;178,391;19,821
6782;145,324;16,147
6783;85,364;9,485
6784;21,272;2,364
6785;0,282;0,031
6786;0;0
6787;0;0
6788;0;0
6789;0;0
6790;0;0
6791;0;0
6792;0;0
6793;0;0
6794;0;0
6795;0;0
6796;0;0
6797;0;0
6798;6,753;0,750
6799;51,171;5,686
6800;102,887;11,432
6801;137,097;15,233
6802;170,500;18,944
6803;156,908;17,434
6804;111,805;12,423
6805;142,322;15,814
6806;125,565;13,952
6807;76,796;8,533
6808;17,907;1,990
6809;0,278;0,031
6810;0;0
6811;0;0
6812;0;0
6813;0;0
6814;0;0
6815;0;0
6816;0;0
6817;0;0
6818;0;0
6819;0;0
6820;0;0
6821;0;0
6822;2,950;0,328
6823;21,428;2,381
6824;40,713;4,524
6825;46,574;5,175
6826;57,389;6,377
6827;62,215;6,913
6828;59,581;6,620
6829;66,873;7,430
6830;58,753;6,528
6831;35,682;3,965
6832;6,232;0,692
6833;0;0
6834;0;0
6835;0;0
6836;0;0
6837;0;0
6838;0;0
6839;0;0
6840;0;0
6841;0;0
6842;0;0
6843;0;0
6844;0;0
6845;0;0
6846;6,028;0,670
6847;48,863;5,429
6848;103,431;11,492
6849;138,143;15,349
6850;170,850;18,983
6851;161,606;17,956
6852;115,244;12,805
6853;98,559;10,951
6854;70,000;7,778
6855;35,959;3,995
6856;10,366;1,152
6857;0;0
6858;0;0
6859;0;0
6860;0;0
6861;0;0
6862;0;0
6863;0;0
6864;0;0
6865;0;0
6866;0;0
6867;0;0
6868;0;0
6869;0;0
6870;6,170;0,686
6871;52,506;5,834
6872;109,458;12,162
6873;148,325;16,481
6874;189,070;21,008
6875;209,031;23,226
6876;203,235;22,582
6877;172,167;19,130
6878;100,753;11,195
6879;33,953;3,773
6880;8,908;0,990
6881;0;0
6882;0;0
6883;0;0
6884;0;0
6885;0;0
6886;0;0
6887;0;0
6888;0;0
6889;0;0
6890;0;0
6891;0;0
6892;0;0
6893;0;0
6894;3,426;0,381
6895;32,458;3,606
6896;76,917;8,546
6897;113,831;12,648
6898;131,619;14,624
6899;129,481;14,387
6900;108,281;12,031
6901;91,376;10,153
6902;64,185;7,132
6903;32,027;3,559
6904;7,878;0,875
6905;0;0
6906;0;0
6907;0;0
6908;0;0
6909;0;0
6910;0;0
6911;0;0
6912;0;0
6913;0;0
6914;0;0
6915;0;0
6916;0;0
6917;0;0
6918;2,133;0,237
6919;27,858;3,095
6920;76,738;8,526
6921;121,801;13,533
6922;155,910;17,323
6923;160,192;17,799
6924;141,145;15,683
6925;132,238;14,693
6926;99,277;11,031
6927;53,340;5,927
6928;9,094;1,011
6929;0;0
6930;0;0
6931;0;0
6932;0;0
6933;0;0
6934;0;0
6935;0;0
6936;0;0
6937;0;0
6938;0;0
6939;0;0
6940;0;0
6941;0;0
6942;0,992;0,110
6943;10,771;1,197
6944;27,583;3,065
6945;43,018;4,780
6946;53,827;5,981
6947;58,198;6,466
6948;55,634;6,182
6949;46,787;5,199
6950;32,661;3,629
6951;15,657;1,740
6952;2,123;0,236
6953;0;0
6954;0;0
6955;0;0
6956;0;0
6957;0;0
6958;0;0
6959;0;0
6960;0;0
6961;0;0
6962;0;0
6963;0;0
6964;0;0
6965;0;0
6966;0,997;0,111
6967;10,366;1,152
6968;27,363;3,040
6969;43,155;4,795
6970;54,270;6,030
6971;58,882;6,542
6972;56,422;6,269
6973;47,348;5,261
6974;32,430;3,603
6975;15,540;1,727
6976;2,170;0,241
6977;0;0
6978;0;0
6979;0;0
6980;0;0
6981;0;0
6982;0;0
6983;0;0
6984;0;0
6985;0;0
6986;0;0
6987;0;0
6988;0;0
6989;0;0
6990;1,003;0,111
6991;10,455;1,162
6992;27,098;3,011
6993;42,870;4,763
6994;53,863;5,985
6995;58,347;6,483
6996;55,711;6,190
6997;46,132;5,126
6998;31,735;3,526
6999;14,497;1,611
7000;1,759;0,195
7001;0;0
7002;0;0
7003;0;0
7004;0;0
7005;0;0
7006;0;0
7007;0;0
7008;0;0
7009;0;0
7010;0;0
7011;0;0
7012;0;0
7013;0;0
7014;1,383;0,154
7015;16,459;1,829
7016;35,299;3,922
7017;41,679;4,631
7018;52,659;5,851
7019;57,124;6,347
7020;54,551;6,061
7021;60,609;6,734
7022;51,056;5,673
7023;27,811;3,090
7024;4,640;0,516
7025;0;0
7026;0;0
7027;0;0
7028;0;0
7029;0;0
7030;0;0
7031;0;0
7032;0;0
7033;0;0
7034;0;0
7035;0;0
7036;0;0
7037;0;0
7038;0,636;0,071
7039;9,532;1,059
7040;25,601;2,845
7041;41,406;4,601
7042;52,417;5,824
7043;56,904;6,323
7044;53,790;5,977
7045;44,734;4,970
7046;30,366;3,374
7047;13,620;1,513
7048;2,977;0,331
7049;0;0
7050;0;0
7051;0;0
7052;0;0
7053;0;0
7054;0;0
7055;0;0
7056;0;0
7057;0;0
7058;0;0
7059;0;0
7060;0;0
7061;0;0
7062;0,648;0,072
7063;9,177;1,020
7064;25,262;2,807
7065;41,128;4,570
7066;51,616;5,735
7067;56,067;6,230
7068;53,381;5,931
7069;58,480;6,498
7070;48,903;5,434
7071;25,589;2,843
7072;2,575;0,286
7073;0;0
7074;0;0
7075;0;0
7076;0;0
7077;0;0
7078;0;0
7079;0;0
7080;0;0
7081;0;0
7082;0;0
7083;0;0
7084;0;0
7085;0;0
7086;0,639;0,071
7087;8,656;0,962
7088;24,663;2,740
7089;39,889;4,432
7090;50,854;5,650
7091;55,282;6,142
7092;52,659;5,851
7093;43,594;4,844
7094;28,769;3,197
7095;12,626;1,403
7096;1,373;0,153
7097;0;0
7098;0;0
7099;0;0
7100;0;0
7101;0;0
7102;0;0
7103;0;0
7104;0;0
7105;0;0
7106;0;0
7107;0;0
7108;0;0
7109;0;0
7110;0,638;0,071
7111;8,194;0,910
7112;24,134;2,682
7113;39,336;4,371
7114;49,800;5,533
7115;54,246;6,027
7116;51,652;5,739
7117;42,676;4,742
7118;28,399;3,155
7119;12,239;1,360
7120;1,379;0,153
7121;0;0
7122;0;0
7123;0;0
7124;0;0
7125;0;0
7126;0;0
7127;0;0
7128;0;0
7129;0;0
7130;0;0
7131;0;0
7132;0;0
7133;0;0
7134;0,290;0,032
7135;7,722;0,858
7136;23,619;2,624
7137;38,821;4,313
7138;49,296;5,477
7139;53,309;5,923
7140;50,739;5,638
7141;41,698;4,633
7142;27,413;3,046
7143;11,301;1,256
7144;1,376;0,153
7145;0;0
7146;0;0
7147;0;0
7148;0;0
7149;0;0
7150;0;0
7151;0;0
7152;0;0
7153;0;0
7154;0;0
7155;0;0
7156;0;0
7157;0;0
7158;0,647;0,072
7159;12,466;1,385
7160;31,429;3,492
7161;38,931;4,326
7162;50,013;5,557
7163;54,013;6,001
7164;51,340;5,704
7165;42,211;4,690
7166;27,736;3,082
7167;11,439;1,271
7168;1,010;0,112
7169;0;0
7170;0;0
7171;0;0
7172;0;0
7173;0;0
7174;0;0
7175;0;0
7176;0;0
7177;0;0
7178;0;0
7179;0;0
7180;0;0
7181;0;0
7182;1,423;0,158
7183;23,225;2,581
7184;65,819;7,313
7185;98,267;10,919
7186;151,663;16,851
7187;178,922;19,880
7188;182,482;20,276
7189;169,112;18,790
7190;112,839;12,538
7191;52,118;5,791
7192;4,697;0,522
7193;0;0
7194;0;0
7195;0;0
7196;0;0
7197;0;0
7198;0;0
7199;0;0
7200;0;0
7201;0;0
7202;0;0
7203;0;0
7204;0;0
7205;0;0
7206;1,432;0,159
7207;28,739;3,193
7208;87,241;9,693
7209;125,062;13,896
7210;165,052;18,339
7211;167,040;18,560
7212;129,806;14,423
7213;100,569;11,174
7214;59,119;6,569
7215;20,658;2,295
7216;1,409;0,157
7217;0;0
7218;0;0
7219;0;0
7220;0;0
7221;0;0
7222;0;0
7223;0;0
7224;0;0
7225;0;0
7226;0;0
7227;0;0
7228;0;0
7229;0;0
7230;1,448;0,161
7231;27,710;3,079
7232;86,780;9,642
7233;124,449;13,828
7234;153,140;17,016
7235;177,269;19,697
7236;181,681;20,187
7237;168,734;18,748
7238;112,122;12,458
7239;49,721;5,525
7240;3,912;0,435
7241;0;0
7242;0;0
7243;0;0
7244;0;0
7245;0;0
7246;0;0
7247;0;0
7248;0;0
7249;0;0
7250;0;0
7251;0;0
7252;0;0
7253;0;0
7254;0,301;0,033
7255;6,159;0,684
7256;21,855;2,428
7257;37,523;4,169
7258;64,407;7,156
7259;86,322;9,591
7260;95,735;10,637
7261;78,102;8,678
7262;49,991;5,555
7263;18,773;2,086
7264;1,414;0,157
7265;0;0
7266;0;0
7267;0;0
7268;0;0
7269;0;0
7270;0;0
7271;0;0
7272;0;0
7273;0;0
7274;0;0
7275;0;0
7276;0;0
7277;0;0
7278;0,663;0,074
7279;22,520;2,502
7280;79,419;8,824
7281;118,924;13,214
7282;145,664;16,185
7283;170,366;18,930
7284;174,960;19,440
7285;162,606;18,067
7286;106,814;11,868
7287;44,200;4,911
7288;3,467;0,385
7289;0;0
7290;0;0
7291;0;0
7292;0;0
7293;0;0
7294;0;0
7295;0;0
7296;0;0
7297;0;0
7298;0;0
7299;0;0
7300;0;0
7301;0;0
7302;0;0
7303;5,647;0,627
7304;28,595;3,177
7305;61,440;6,827
7306;100,702;11,189
7307;127,386;14,154
7308;136,471;15,163
7309;130,879;14,542
7310;87,873;9,764
7311;32,579;3,620
7312;2,202;0,245
7313;0;0
7314;0;0
7315;0;0
7316;0;0
7317;0;0
7318;0;0
7319;0;0
7320;0;0
7321;0;0
7322;0;0
7323;0;0
7324;0;0
7325;0;0
7326;0;0
7327;3,919;0,435
7328;16,934;1,882
7329;31,343;3,483
7330;42,072;4,675
7331;46,696;5,188
7332;43,560;4,840
7333;34,324;3,814
7334;20,814;2,313
7335;6,565;0,729
7336;0,297;0,033
7337;0;0
7338;0;0
7339;0;0
7340;0;0
7341;0;0
7342;0;0
7343;0;0
7344;0;0
7345;0;0
7346;0;0
7347;0;0
7348;0;0
7349;0;0
7350;0;0
7351;3,914;0,435
7352;16,428;1,825
7353;30,798;3,422
7354;41,467;4,607
7355;45,561;5,062
7356;42,969;4,774
7357;33,802;3,756
7358;20,332;2,259
7359;6,577;0,731
7360;0,298;0,033
7361;0;0
7362;0;0
7363;0;0
7364;0;0
7365;0;0
7366;0;0
7367;0;0
7368;0;0
7369;0;0
7370;0;0
7371;0;0
7372;0;0
7373;0;0
7374;0;0
7375;3,498;0,389
7376;15,995;1,777
7377;30,347;3,372
7378;40,459;4,495
7379;45,026;5,003
7380;42,381;4,709
7381;33,207;3,690
7382;19,772;2,197
7383;6,100;0,678
7384;0,297;0,033
7385;0;0
7386;0;0
7387;0;0
7388;0;0
7389;0;0
7390;0;0
7391;0;0
7392;0;0
7393;0;0
7394;0;0
7395;0;0
7396;0;0
7397;0;0
7398;0;0
7399;8,792;0,977
7400;55,432;6,159
7401;96,947;10,772
7402;126,365;14,041
7403;152,233;16,915
7404;147,749;16,417
7405;126,356;14,040
7406;74,260;8,251
7407;22,447;2,494
7408;1,422;0,158
7409;0;0
7410;0;0
7411;0;0
7412;0;0
7413;0;0
7414;0;0
7415;0;0
7416;0;0
7417;0;0
7418;0;0
7419;0;0
7420;0;0
7421;0;0
7422;0,307;0,034
7423;13,894;1,544
7424;64,423;7,158
7425;102,837;11,426
7426;137,143;15,238
7427;162,835;18,093
7428;162,636;18,071
7429;138,949;15,439
7430;82,684;9,187
7431;25,880;2,876
7432;1,441;0,160
7433;0;0
7434;0;0
7435;0;0
7436;0;0
7437;0;0
7438;0;0
7439;0;0
7440;0;0
7441;0;0
7442;0;0
7443;0;0
7444;0;0
7445;0;0
7446;0;0
7447;13,002;1,445
7448;62,760;6,973
7449;100,663;11,185
7450;134,424;14,936
7451;160,465;17,829
7452;160,129;17,792
7453;135,641;15,071
7454;79,775;8,864
7455;24,510;2,723
7456;1,042;0,116
7457;0;0
7458;0;0
7459;0;0
7460;0;0
7461;0;0
7462;0;0
7463;0;0
7464;0;0
7465;0;0
7466;0;0
7467;0;0
7468;0;0
7469;0;0
7470;0;0
7471;7,192;0,799
7472;40,085;4,454
7473;76,890;8,543
7474;97,725;10,858
7475;110,488;12,276
7476;105,084;11,676
7477;76,468;8,496
7478;39,296;4,366
7479;9,283;1,031
7480;0,297;0,033
7481;0;0
7482;0;0
7483;0;0
7484;0;0
7485;0;0
7486;0;0
7487;0;0
7488;0;0
7489;0;0
7490;0;0
7491;0;0
7492;0;0
7493;0;0
7494;0;0
7495;5,615;0,624
7496;29,774;3,308
7497;51,131;5,681
7498;69,687;7,743
7499;77,292;8,588
7500;72,078;8,009
7501;56,037;6,226
7502;32,210;3,579
7503;8,574;0,953
7504;0,290;0,032
7505;0;0
7506;0;0
7507;0;0
7508;0;0
7509;0;0
7510;0;0
7511;0;0
7512;0;0
7513;0;0
7514;0;0
7515;0;0
7516;0;0
7517;0;0
7518;0;0
7519;4,325;0,481
7520;25,489;2,832
7521;50,502;5,611
7522;69,281;7,698
7523;77,016;8,557
7524;72,380;8,042
7525;56,118;6,235
7526;32,024;3,558
7527;8,198;0,911
7528;0,291;0,032
7529;0;0
7530;0;0
7531;0;0
7532;0;0
7533;0;0
7534;0;0
7535;0;0
7536;0;0
7537;0;0
7538;0;0
7539;0;0
7540;0;0
7541;0;0
7542;0;0
7543;1,791;0,199
7544;12,377;1,375
7545;25,251;2,806
7546;46,553;5,173
7547;64,203;7,134
7548;70,519;7,835
7549;54,320;6,036
7550;30,827;3,425
7551;7,691;0,855
7552;0,290;0,032
7553;0;0
7554;0;0
7555;0;0
7556;0;0
7557;0;0
7558;0;0
7559;0;0
7560;0;0
7561;0;0
7562;0;0
7563;0;0
7564;0;0
7565;0;0
7566;0;0
7567;6,119;0,680
7568;48,584;5,398
7569;85,076;9,453
7570;114,441;12,716
7571;139,364;15,485
7572;140,994;15,666
7573;119,130;13,237
7574;68,731;7,637
7575;17,531;1,948
7576;0,292;0,032
7577;0;0
7578;0;0
7579;0;0
7580;0;0
7581;0;0
7582;0;0
7583;0;0
7584;0;0
7585;0;0
7586;0;0
7587;0;0
7588;0;0
7589;0;0
7590;0;0
7591;1,819;0,202
7592;11,643;1,294
7593;24,722;2,747
7594;34,754;3,862
7595;38,804;4,312
7596;36,260;4,029
7597;27,623;3,069
7598;15,342;1,705
7599;3,451;0,383
7600;0;0
7601;0;0
7602;0;0
7603;0;0
7604;0;0
7605;0;0
7606;0;0
7607;0;0
7608;0;0
7609;0;0
7610;0;0
7611;0;0
7612;0;0
7613;0;0
7614;0;0
7615;1,805;0,201
7616;11,551;1,283
7617;24,024;2,669
7618;33,961;3,773
7619;38,007;4,223
7620;35,484;3,943
7621;27,514;3,057
7622;14,859;1,651
7623;3,461;0,385
7624;0;0
7625;0;0
7626;0;0
7627;0;0
7628;0;0
7629;0;0
7630;0;0
7631;0;0
7632;0;0
7633;0;0
7634;0;0
7635;0;0
7636;0;0
7637;0;0
7638;0;0
7639;7,057;0,784
7640;43,086;4,787
7641;81,733;9,081
7642;107,214;11,913
7643;124,309;13,812
