H,Betriebszeit_-,Pers/m2,Qi Sommer W/m²,Qi Winter W/m²,Luftwechsel_Anlage_1_h,Luftwechsel_Infiltration_1_h,Warmwasserbedarf_W_m2,Lüfterstrom_W_m2,"Aufzug, Regelung etc._W_m2",Beleuchtung_W_m2,Nutzerstrom_W_m2,Abwärme W/m²
216,0.932043871,0.025890108,3.803242822,1.901621411,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.201279665,0.487122588
217,0.932043871,0.025890108,3.259419142,1.629709571,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909771652,0.495526826
218,0.932043871,0.025890108,3.131302525,1.565651263,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.841096782,0.607367845
219,0.932043871,0.025890108,3.093673869,1.546836934,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.820926541,0.68462219
220,0.932043871,0.025890108,3.116071878,1.558035939,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.832932637,0.644540438
221,0.932043871,0.025890108,3.393807201,1.696903601,0.474751742,0.07,1.590317968,0.425493664,0.2,0,0.981808228,1.187583535
222,1,0.030420516,5.514818787,2.757409394,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.811669589,1.517288273
223,1,0.030420516,8.185909291,4.092954646,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.567093155,1.299424554
224,1,0.030420516,9.120748187,4.560374093,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.645853145,1.210210331
225,1,0.030420516,7.963721033,3.981860517,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.712383504,1.335627427
226,1,0.030420516,7.451123259,3.72556163,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.842786294,1.3734465
227,1,0.030420516,7.526380573,3.763190286,0.474751742,0.07,1.82790405,0.57570615,0.2,0,2.883126777,1.196957493
228,1,0.030420516,7.969861168,3.984930584,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.12084748,1.252878003
229,1,0.030420516,7.663325085,3.831662543,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.097315531,1.126167947
230,1,0.030420516,7.157130062,3.578565031,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.82597776,1.246089964
231,1,0.030420516,7.042583559,3.521291779,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.623795102,1.052469241
232,1,0.030420516,7.056918285,3.528459143,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.631479003,1.150087702
233,1,0.030420516,7.896395696,3.948197848,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.081467484,1.192432134
234,1,0.030420516,8.767272439,4.383636219,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.802313493,1.112915109
235,0.932043871,0.025890108,10.51832073,5.259160364,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.93892628,1.05602488
236,0.932043871,0.025890108,9.84369267,4.921846335,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.312911843,0.917031706
237,0.932043871,0.025890108,8.079231488,4.039615744,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.789446054,0.719208864
238,0.932043871,0.025890108,7.208396863,3.604198432,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.322649039,0.624176322
239,0.932043871,0.025890108,5.07289333,2.536446665,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.741073744,0.53075998
240,0.932043871,0.025890108,3.803242822,1.901621411,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.201279665,0.666520754
241,0.932043871,0.025890108,3.259419142,1.629709571,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909771652,0.600256566
242,0.932043871,0.025890108,3.131302525,1.565651263,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.841096782,0.626115761
243,0.932043871,0.025890108,3.093673869,1.546836934,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.820926541,0.536901538
244,0.932043871,0.025890108,3.116071878,1.558035939,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.832932637,0.645510158
245,0.932043871,0.025890108,3.393807201,1.696903601,0.474751742,0.07,1.590317968,0.425493664,0.2,0,0.981808228,1.166896179
246,1,0.030420516,5.514818787,2.757409394,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.811669589,1.462660723
247,1,0.030420516,8.185909291,4.092954646,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.567093155,1.246736444
248,1,0.030420516,9.120748187,4.560374093,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.645853145,1.200513133
249,1,0.030420516,7.963721033,3.981860517,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.712383504,1.343061946
250,1,0.030420516,7.451123259,3.72556163,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.842786294,1.209887091
251,1,0.030420516,7.526380573,3.763190286,0.474751742,0.07,1.82790405,0.57570615,0.2,0,2.883126777,1.342738706
252,1,0.030420516,7.969861168,3.984930584,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.12084748,1.204392012
253,1,0.030420516,8.188597052,4.094298526,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.097315531,1.233483607
254,1,0.030420516,7.682402029,3.841201014,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.82597776,1.044388242
255,1,0.030420516,7.042583559,3.521291779,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.623795102,1.049883321
256,1,0.030420516,7.056918285,3.528459143,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.631479003,1.052146001
257,1,0.030420516,7.896395696,3.948197848,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.081467484,1.066691798
258,1,0.030420516,8.767272439,4.383636219,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.802313493,0.957113459
259,0.932043871,0.025890108,10.51832073,5.259160364,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.93892628,0.619650963
260,0.932043871,0.025890108,9.84369267,4.921846335,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.312911843,0.575690331
261,0.932043871,0.025890108,8.079231488,4.039615744,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.789446054,0.668136954
262,0.932043871,0.025890108,7.208396863,3.604198432,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.322649039,0.660379195
263,0.932043871,0.025890108,5.07289333,2.536446665,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.741073744,0.552093815
264,0.932043871,0.025890108,3.803242822,1.901621411,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.201279665,0.650358757
265,0.932043871,0.025890108,3.259419142,1.629709571,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909771652,0.617388283
266,0.932043871,0.025890108,3.131302525,1.565651263,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.841096782,0.512981783
267,0.932043871,0.025890108,3.093673869,1.546836934,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.820926541,0.696258828
268,0.932043871,0.025890108,3.116071878,1.558035939,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.832932637,0.553710015
269,0.932043871,0.025890108,3.393807201,1.696903601,0.474751742,0.07,1.590317968,0.425493664,0.2,0,0.981808228,0.768341335
270,1,0.030420516,5.514818787,2.757409394,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.811669589,0.546921976
271,1,0.030420516,8.185909291,4.092954646,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.567093155,0.706279266
272,1,0.030420516,9.120748187,4.560374093,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.645853145,0.589266408
273,1,0.030420516,7.963721033,3.981860517,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.712383504,0.644863678
274,1,0.030420516,7.451123259,3.72556163,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.842786294,0.563730453
275,1,0.030420516,7.526380573,3.763190286,0.474751742,0.07,1.82790405,0.57570615,0.2,0,2.883126777,0.574397371
276,1,0.030420516,7.707225185,3.853612592,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.12084748,0.502638105
277,1,0.030420516,8.188597052,4.094298526,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.097315531,0.501345145
278,1,0.030420516,7.682402029,3.841201014,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.82597776,0.481950749
279,1,0.030420516,7.042583559,3.521291779,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.623795102,0.481950749
280,1,0.030420516,7.056918285,3.528459143,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.631479003,0.493910627
281,1,0.030420516,7.896395696,3.948197848,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.081467484,0.495203586
282,1,0.030420516,8.767272439,4.383636219,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.802313493,0.47451623
283,0.932043871,0.025890108,10.51832073,5.259160364,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.93892628,0.597347407
284,0.932043871,0.025890108,9.84369267,4.921846335,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.312911843,0.682359511
285,0.932043871,0.025890108,8.079231488,4.039615744,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.789446054,0.74183566
286,0.932043871,0.025890108,7.208396863,3.604198432,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.322649039,0.647772837
287,0.932043871,0.025890108,5.07289333,2.536446665,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.741073744,0.668783433
288,0.932043871,0.025890108,3.803242822,1.901621411,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.201279665,0.5284973
289,0.932043871,0.025890108,3.609724016,1.804862008,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.097546995,0.638075639
290,0.932043871,0.025890108,3.222686406,1.611343203,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.890081654,0.712744065
291,0.932043871,0.025890108,3.136678048,1.568339024,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.843978245,0.556295935
292,0.932043871,0.025890108,3.092777948,1.546388974,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.820446297,0.715976464
293,0.932043871,0.025890108,3.150116854,1.575058427,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.851181903,1.21667513
294,0.932043871,0.025890108,3.61689138,1.80844569,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.101388945,1.58322922
295,0.932043871,0.025890108,5.176055483,2.588027742,0.372817549,0.07,1.590317968,0.425493664,0.2,0,1.65559034,1.223139928
296,0.932043871,0.025890108,7.316803231,3.658401616,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.380758544,1.186613815
297,0.932043871,0.025890108,7.317305229,3.658652614,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.803373126,1.313000631
298,0.932043871,0.025890108,7.275065663,3.637532831,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.921513111,1.225402608
299,0.932043871,0.025890108,7.531298896,3.765649448,0.372817549,0.07,1.196024257,0.425493664,0.2,0,3.05886285,1.151703902
300,0.932043871,0.025890108,7.94700596,3.97350298,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.281695994,1.157845461
301,0.932043871,0.025890108,8.181868411,4.090934205,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.266808434,1.059257279
302,0.932043871,0.025890108,7.738387815,3.869193907,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.029087732,1.067015038
303,0.932043871,0.025890108,7.129030638,3.564515319,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.843233365,1.085116475
304,0.932043871,0.025890108,7.163971534,3.581985767,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.861962875,1.100308752
305,0.932043871,0.025890108,8.4451377,4.22256885,0.372817549,0.07,3.574929647,0.425493664,0.2,0,3.54871157,1.060550239
306,0.932043871,0.025890108,9.74345766,4.87172883,0.372817549,0.07,2.773199101,0.425493664,0.2,0,4.103873453,1.084146755
307,0.932043871,0.025890108,11.34525525,5.672627626,0.372817549,0.07,1.590317968,0.425493664,0.2,0,4.117800525,1.091581273
308,0.932043871,0.025890108,9.977184809,4.988592404,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.384468176,0.909273948
309,0.932043871,0.025890108,7.832853379,3.91642669,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.657378997,0.628055201
310,0.932043871,0.025890108,7.417146316,3.708573158,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.434545854,0.600903046
311,0.932043871,0.025890108,5.700933528,2.850466764,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.077724679,0.642277758
312,0.932043871,0.025890108,4.11681496,2.05840748,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.36936501,0.589266408
313,0.932043871,0.025890108,4.515499537,2.257749768,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.58307352,0.661025675
314,0.932043871,0.025890108,3.73067327,1.865336635,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.162379913,0.543366337
315,0.932043871,0.025890108,3.329300933,1.664650466,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.947230672,0.676541192
316,0.932043871,0.025890108,3.188641431,1.594320715,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.871832388,0.628378441
317,0.932043871,0.025890108,3.101737152,1.550868576,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.825248735,1.257080122
318,0.932043871,0.025890108,3.098153471,1.549076735,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.82332776,1.405770494
319,0.932043871,0.025890108,3.706746034,1.853373017,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.867990437,1.16107786
320,0.932043871,0.025890108,4.818977168,2.409488584,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.041838709,1.077358716
321,0.932043871,0.025890108,5.411682547,2.705841274,0.372817549,0.07,1.196024257,0.425493664,0.2,0,1.781894471,1.128430626
322,0.932043871,0.025890108,6.939991435,3.469995717,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.741901914,1.173684218
323,0.932043871,0.025890108,8.218469839,4.10923492,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.427209878,1.013357208
324,0.932043871,0.025890108,8.980766789,4.490383394,0.372817549,0.07,3.167492812,0.425493664,0.2,0,3.976608835,1.061196719
325,0.932043871,0.025890108,9.121426291,4.560713145,0.372817549,0.07,3.167492812,0.425493664,0.2,0,4.052007118,1.103217911
326,0.932043871,0.025890108,7.914621518,3.957310759,0.372817549,0.07,2.773199101,0.425493664,0.2,0,3.405118661,1.017882567
327,0.932043871,0.025890108,6.592243014,3.296121507,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.696278749,1.061196719
328,0.932043871,0.025890108,6.155165168,3.077582584,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.321208307,1.154289821
329,0.932043871,0.025890108,5.800380692,2.900190346,0.372817549,0.07,1.984611679,0.425493664,0.2,0,2.131031745,1.131663026
330,0.932043871,0.025890108,6.743916176,3.371958088,0.372817549,0.07,2.37890539,0.425493664,0.2,0,2.496017066,1.078005196
331,0.932043871,0.025890108,9.419922323,4.709961161,0.372817549,0.07,2.37890539,0.425493664,0.2,0,3.085756506,1.060550239
332,0.932043871,0.025890108,10.13217904,5.066089519,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.467550361,0.842363281
333,0.932043871,0.025890108,8.765506511,4.382753256,0.372817549,0.07,1.590317968,0.425493664,0.2,0,3.157312838,0.628378441
334,0.932043871,0.025890108,7.883920842,3.941960421,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.684752896,0.574397371
335,0.932043871,0.025890108,6.088867059,3.044433529,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.285670263,0.507809944
336,0.932043871,0.025890108,3.803242822,1.901621411,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.201279665,0.552093815
337,0.932043871,0.025890108,3.259419142,1.629709571,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909771652,0.680420071
338,0.932043871,0.025890108,3.131302525,1.565651263,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.841096782,0.595084727
339,0.932043871,0.025890108,3.093673869,1.546836934,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.820926541,0.63516648
340,0.932043871,0.025890108,3.116071878,1.558035939,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.832932637,0.576336811
341,0.932043871,0.025890108,3.393807201,1.696903601,0.474751742,0.07,1.590317968,0.425493664,0.2,0,0.981808228,1.223139928
342,1,0.030420516,5.514818787,2.757409394,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.811669589,1.537005909
343,1,0.030420516,8.185909291,4.092954646,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.567093155,1.043418522
344,1,0.030420516,9.120748187,4.560374093,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.645853145,1.220230769
345,1,0.030420516,7.963721033,3.981860517,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.712383504,1.252231523
346,1,0.030420516,7.451123259,3.72556163,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.842786294,1.154936301
347,1,0.030420516,7.526380573,3.763190286,0.474751742,0.07,1.82790405,0.57570615,0.2,0,2.883126777,1.165926459
348,1,0.030420516,7.969861168,3.984930584,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.12084748,1.069924197
349,1,0.030420516,8.188597052,4.094298526,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.097315531,1.088348874
350,1,0.030420516,7.682402029,3.841201014,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.82597776,1.098692552
351,1,0.030420516,7.042583559,3.521291779,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.623795102,1.075742516
352,1,0.030420516,7.056918285,3.528459143,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.631479003,1.185967336
353,1,0.030420516,7.896395696,3.948197848,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.081467484,1.051499521
354,1,0.030420516,8.767272439,4.383636219,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.802313493,1.113561589
355,0.932043871,0.025890108,10.51832073,5.259160364,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.93892628,1.027903005
356,0.932043871,0.025890108,9.84369267,4.921846335,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.312911843,0.860464717
357,0.932043871,0.025890108,8.079231488,4.039615744,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.789446054,0.720825064
358,0.932043871,0.025890108,7.208396863,3.604198432,0.372817549,0.07,0.788587422,0.425493664,0.2,0,2.322649039,0.661995395
359,0.932043871,0.025890108,5.07289333,2.536446665,0.372817549,0.07,0.788587422,0.425493664,0.2,0,1.741073744,0.645510158
360,0.932043871,0.025890108,3.803242822,1.901621411,0.372817549,0.07,0.394293711,0.425493664,0.2,0,1.201279665,0.542396617
361,0.932043871,0.025890108,3.259419142,1.629709571,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.909771652,0.63258056
362,0.932043871,0.025890108,3.131302525,1.565651263,0.372817549,0.07,0.394293711,0.425493664,0.2,0,0.841096782,0.607691085
363,0.932043871,0.025890108,3.093673869,1.546836934,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.820926541,0.629671401
364,0.932043871,0.025890108,3.116071878,1.558035939,0.372817549,0.07,0.788587422,0.425493664,0.2,0,0.832932637,0.586357249
365,0.932043871,0.025890108,3.393807201,1.696903601,0.474751742,0.07,1.590317968,0.425493664,0.2,0,0.981808228,1.166249699
366,1,0.030420516,5.514818787,2.757409394,0.474751742,0.07,2.37890539,0.57570615,0.2,0,1.811669589,1.508560794
367,1,0.030420516,8.185909291,4.092954646,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.567093155,1.118086948
368,1,0.030420516,9.120748187,4.560374093,0.474751742,0.07,3.969223358,0.57570615,0.2,0,2.645853145,0.999457891
369,1,0.030420516,7.963721033,3.981860517,0.474751742,0.07,3.286285853,0.57570615,0.2,0,2.712383504,1.154936301
370,1,0.030420516,7.451123259,3.72556163,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.842786294,1.098046072
371,1,0.030420516,7.526380573,3.763190286,0.474751742,0.07,1.82790405,0.57570615,0.2,0,2.883126777,1.235099806
372,1,0.030420516,7.707225185,3.853612592,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.12084748,1.012387488
373,1,0.030420516,7.663325085,3.831662543,0.474751742,0.07,3.405078894,0.57570615,0.2,0,3.097315531,1.075096036
374,1,0.030420516,7.157130062,3.578565031,0.474751742,0.07,2.222197761,0.57570615,0.2,0,2.82597776,1.043095283
375,1,0.030420516,7.042583559,3.521291779,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.623795102,1.05764108
376,1,0.030420516,7.056918285,3.528459143,0.474751742,0.07,1.420467215,0.57570615,0.2,0,2.631479003,1.099662272
377,1,0.030420516,7.896395696,3.948197848,0.474751742,0.07,2.222197761,0.57570615,0.2,0,3.081467484,1.173360978
378,1,0.030420516,8.767272439,4.383636219,0.474751742,0.07,2.616491472,0.57570615,0.2,0,3.802313493,1.065722078
379,0.932043871,0.025890108,10.51832073,5.259160364,0.372817549,0.07,2.497698431,0.425493664,0.2,0,3.93892628,1.125844707
380,0.932043871,0.025890108,9.84369267,4.921846335,0.372817549,0.07,1.984611679,0.425493664,0.2,0,3.312911843,0.851090759
381,0.932043871,0.025890108,8.079231488,4.039615744,0.372817549,0.07,1.590317968,0.425493664,0.2,0,2.789446054,0.765108935
