;PE_OhnePV [kWh/m²];CO2_OhnePV [kg/m²];PE_MitPV [kWh/m²];CO2_MitPV [kg/m²];PE_MitLC [kWh/m²];CO2_MitLC [kg/m²];PE_MitZureisende [kWh/m²];CO2_MitZureisende [kg/m²]
2843;0,011399640595776868;0,0015223570669043792;0,007131467610299086;0,0004126632151682043;0,006855226957248488;0,0003773990709576043;0,006855226957248488;0,0003773990709576043
2844;0,011363530092977091;0,0015175347149482064;0,005364735647058418;0,00020633420726663823;0,006314074538778223;0,00032599961094501533;0,006314074538778223;0,00032599961094501533
2845;0,01004746366121514;0,001341781539567338;0,0049510460329074;0,00016097152910614132;0,005315673412599762;0,0002068424175729391;0,005315673412599762;0,0002068424175729391
2846;0,010206973738441986;0,0013630832017792777;0,007733092586144404;0,0005461667053477719;0,006450275494053739;0,0003862969136238693;0,006450275494053739;0,0003862969136238693
2847;0,009521858557243017;0,001271589971884985;0,007844041865166664;0,0006329389043398939;0,006834234641869459;0,0005023734719677256;0,006865565803572296;0,0005113406665240547
2848;0,01129159827162151;0,0015079286299443915;0,009380684417425143;0,0009868885889950311;0,009371883216595574;0,0009584929417817954;0,009543094119567316;0,0010074946829771564
2849;0,009403224504258921;0,001255747069872552;0,008064128571559345;0,0009508037553355185;0,008287688616930406;0,000936473005568184;0,00855164818600913;0,001012020054649336
2850;0,008750874453108848;0,0011686294364594725;0,008877679672379648;0,0011604268590520296;0,008499510673836369;0,0010966873892883835;0,008601459192055048;0,001125865758295799
2851;0,0098656452462082;0,0013175007259176774;0,010994393588564702;0,0014442516314467295;0,009710403677301574;0,0012730695182650907;0,00977270224739779;0,0012908997986719392
2852;0,00969353499059442;0,0012945163816553307;0,009128273253822476;0,001208566590361154;0,009539054710318033;0,0012503030600589853;0,009599102348710926;0,001267489108288675
2853;0,009360506833974382;0,0012500423683345534;0,008748752159254629;0,001160060090643706;0,009165213456728246;0,0011941480569158318;0,009278079375386498;0,0012264510612214697
2854;0,008605659463046221;0,001149236801710603;0,00886761677107495;0,0011743048308305794;0,008498358135831;0,0011185264218524537;0,008555740778629842;0,0011349497299638462
2855;0,005124804168520725;0,000684388404783464;0,00472502715523954;0,0006269539807927158;0,005002001361188661;0,0006492413944091143;0,005080020907116285;0,0006715711265194344
2856;0,0062225362592382445;0,0008309842725944743;0,006319222789925543;0,0008299102965702542;0,006104304421107414;0,0007971455051294437;0,006138824959881742;0,0008070255213993373
2857;0,004155739373269012;0,0005549753213669376;0,003856472503650655;0,0005120317920528573;0,00412263464846385;0,0005455005208192533;0,00412263464846385;0,0005455005208192533
2858;0,005525653291339424;0,0007379195218181129;0,006075196150463727;0,0008042304977335619;0,005507136397367099;0,0007326198590605163;0,005507136397367099;0,0007326198590605163
2859;0,004271289879647897;0,0005704064332947507;0,0043610840083690835;0,0005786618243768966;0,004252009273522145;0,0005648881908518633;0,004252009273522145;0,0005648881908518633
